HRM2-ID,HRM2-Bezeichnung,Rechnung 2011,Budget 2012,Rechnung 2012,Budget 2013,Source,Kanton,Year
201,Kurzfristige Finanzverbindlichkeiten,54157.108,0.0,710859.08,0,ZH HRM2,ZH,2012
204,Passive Rechnungsabgrenzungen (Transit. Passiven),1922604,0.0,1999378.7,0,ZH HRM2,ZH,2012
205,Kurzfristige Rückstellungen,272422,0.0,2461867.4,0,ZH HRM2,ZH,2012
206,Langfristige Finanzverbindlichkeiten,4215775.4,0.0,4532292.988,,ZH HRM2,ZH,2012
208,Langfristige Rückstellungen,3649668,0.0,1507069.4,0,ZH HRM2,ZH,2012
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,622487,0.0,550428.0,0,ZH HRM2,ZH,2012
29,Eigenkapital,8308585.8,,8441753.63,0,ZH HRM2,ZH,2012
2,Passiven,20604313.608,0.0,21925665.958,0,ZH HRM2,ZH,2012
30,Personalaufwand,,620155.19101,627218.83746,632104.238,LU HRM2,LU,2012
31,Sach- und übriger Betriebsaufwand,,223471.6151,219817.70624,227524.795,LU HRM2,LU,2012
330,Abschreibungen Sachanlagen VV,,111988.739,116744.584,120252.755,LU HRM2,LU,2012
332,Abschreibungen Immaterielle Anlagen VV,,9453.932,11041.653,12580.212,LU HRM2,LU,2012
339,Abtragung Bilanzfehlbetrag,,0.0,0.0,0,LU HRM2,LU,2012
350,Einlagen in Fonds und Spezialfinanzierungen im FK,,0.0,7786.231,0,LU HRM2,LU,2012
351,Einlagen in Fonds und Spezialfinanzierungen im EK,,0.0,0.0,0,LU HRM2,LU,2012
36,Transferaufwand,,1631953.334,1656856.02,1684018.718,LU HRM2,LU,2012
37,Durchlaufende Beiträge,,436322.55,448243.063,445049.326,LU HRM2,LU,2012
39,Interne Verrechungen,,403009.064,414769.869,417642.558,LU HRM2,LU,2012
41,Regalien und Konzessionen,,51519.0,57851.743,52893,LU HRM2,LU,2012
42,Entgelte,,203043.787,205721.673,201890.935,LU HRM2,LU,2012
430,Verschiedene Erträge,,250.0,280.73,250,LU HRM2,LU,2012
431,Aktivierung Eigenleistung,,0.0,256.596,0,LU HRM2,LU,2012
432,Bestandesveränderungen,,0.0,0.0,0,LU HRM2,LU,2012
439,Übriger Ertrag,,0.0,0.0,0,LU HRM2,LU,2012
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,,2492.522,5320.062,1456.187,LU HRM2,LU,2012
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,,0.0,0.0,0,LU HRM2,LU,2012
46,Transferertrag,,1189788.112,1175686.892,1203384.845,LU HRM2,LU,2012
47,Durchlaufende Beiträge,,436322.55,448243.063,445049.326,LU HRM2,LU,2012
49,Interne Verrechnungen,,403009.064,414769.869,417642.558,LU HRM2,LU,2012
340,Zinsaufwand,,32173.0,31982.508,28418.69,LU HRM2,LU,2012
341,Realisierte Kursverluste,,0.0,1.561,0,LU HRM2,LU,2012
342,Kapitalbeschaffungs- und Verwaltungskosten,,415.0,333.853,425,LU HRM2,LU,2012
343,Liegenschaftenaufwand FV,,3915.2,929.873,3055.8,LU HRM2,LU,2012
344,Wertberichtigungen Anlagen FV,,0.0,1614.316,0,LU HRM2,LU,2012
349,Verschiedener Finanzaufwand,,5650.119,5343.356,4566.15,LU HRM2,LU,2012
440,Zinsertrag,,5139.2,5246.297,4084.17,LU HRM2,LU,2012
441,Realisierte Gewinne FV,,0.0,1849.895,100,LU HRM2,LU,2012
442,Beteiligungsertrag FV,,15187.0,12593.35,12549,LU HRM2,LU,2012
443,Liegenschaftenertrag FV,,7310.0,9882.366,6949.8,LU HRM2,LU,2012
444,Wertberichtigungen Anlagen FV,,0.0,2389.841,0,LU HRM2,LU,2012
445,Finanzertrag aus Darlehen und Beteiligungen VV,,74808.166,74721.243,68694.837,LU HRM2,LU,2012
446,Finanzertrag von öffentlichen Unternehmungen,,0.0,526.52,2526.5,LU HRM2,LU,2012
447,Liegenschaftenertrag VV,,22425.621,21232.513,23829.06,LU HRM2,LU,2012
448,Erträge von gemieteten Liegenschaften,,0.0,0.0,0,LU HRM2,LU,2012
449,übriger Finanzertrag,,0.0,0.0,0,LU HRM2,LU,2012
380,a.o. Personalaufwand,,0.0,0.0,0,LU HRM2,LU,2012
381,a.o. Sach- und Betriebsaufwand,,0.0,0.0,0,LU HRM2,LU,2012
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,,0.0,0.0,0,LU HRM2,LU,2012
3840,a.o. Finanzaufwand (Geldwirksam),,0.0,0.0,0,LU HRM2,LU,2012
3841,a.o. Finanzaufwand (Wertberichtigungen),,0.0,0.0,0,LU HRM2,LU,2012
386,a.o.Transferaufwand (Geldwirksam),,0.0,0.0,0,LU HRM2,LU,2012
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",,0.0,0.0,0,LU HRM2,LU,2012
389,Einlagen in das Eigenkapital,,0.0,0.0,0,LU HRM2,LU,2012
481,"a.o. Regalien, Konzessionen",,0.0,0.0,0,LU HRM2,LU,2012
482,a.o. Entgelte,,0.0,0.0,0,LU HRM2,LU,2012
483,a.o. verschiedene Erträge,,0.0,0.0,0,LU HRM2,LU,2012
484,a.o. Finanzerträge,,0.0,0.0,0,LU HRM2,LU,2012
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,,0.0,0.0,0,LU HRM2,LU,2012
486,a.o. Transfererträge,,0.0,0.0,0,LU HRM2,LU,2012
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,,0.0,0.0,0,LU HRM2,LU,2012
489,Entnahmen aus dem Eigenkapital,,0.0,0.0,0,LU HRM2,LU,2012
3,Aufwand,0,3478507.7441100003,3542683.4307,3575638.2420000006,LU HRM2,LU,2012
4,Ertrag,0,3471804.0220000003,3485292.508,3564514.748,LU HRM2,LU,2012
50,Sachanlagen,,144357.0,130063.7399,142374.061,LU HRM2,LU,2012
51,Investitionen auf Rechnung Dritter,,33500.0,22291.50294,8900,LU HRM2,LU,2012
52,Immaterielle Anlagen,,12225.2,10235.80115,8474.77,LU HRM2,LU,2012
54,Darlehen,,878.15905,8531.39305,2000,LU HRM2,LU,2012
55,Beteiligungen und Grundkapitalien,,0.0,0.0,0,LU HRM2,LU,2012
56,Eigene Investitionsbeiträge,,26545.42,22703.81799,19306.3,LU HRM2,LU,2012
57,Durchlaufende Investitionsbeiträge,,12675.0,14451.5815,9375,LU HRM2,LU,2012
580,a.o. Investitionen für Sachanlagen,,0.0,0.0,0,LU HRM2,LU,2012
582,a.o. Investitionen für immaterielle Anlagen,,0.0,0.0,0,LU HRM2,LU,2012
584,a.o. Investitionen für Darlehen,,0.0,0.0,0,LU HRM2,LU,2012
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,,0.0,0.0,0,LU HRM2,LU,2012
586,a.o. eigene Investitionsbeiträge,,0.0,0.0,0,LU HRM2,LU,2012
589,Übrige a.o. Investitionen,,0.0,0.0,0,LU HRM2,LU,2012
5,Investitionsausgaben gesamt,0,230180.77905,208277.83653,190430.13099999996,LU HRM2,LU,2012
60,Übertragung von Sachanlagen in das FV,,0.0,106.28449,0,LU HRM2,LU,2012
61,Rückerstattungen Dritter für Investitionen,,33500.0,22291.50294,8900,LU HRM2,LU,2012
62,Abgang immaterielle Anlagen,,0.0,0.0,0,LU HRM2,LU,2012
63,Investitionsbeiträge für eigene Rechnung,,35584.315,29133.23191,30219,LU HRM2,LU,2012
64,Rückzahlung von Darlehen,,2545.3,2328.4565,2445.3,LU HRM2,LU,2012
65,Übertragung von Beteiligungen,,0.0,0.0,0,LU HRM2,LU,2012
66,Rückzahlung eigener Investitionsbeiträge,,10.0,58.104,10,LU HRM2,LU,2012
67,Durchlaufende Investitionsbeiträge,,12675.0,14451.5815,9375,LU HRM2,LU,2012
6,Investitionseinnahmen gesamt,0,84314.615,68369.16133999999,50949.3,LU HRM2,LU,2012
10,Finanzvermögen,0,0.0,1465421.16874,0,LU HRM2,LU,2012
102,Kurzfr. Finanzanlagen,,,6030.63,,LU HRM2,LU,2012
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),,,268544.12581,,LU HRM2,LU,2012
106,Vorräte und angefangene Arbeiten,,,3036.24917,,LU HRM2,LU,2012
107,Langfristige Finanzanlagen FV,,,510385.1265,,LU HRM2,LU,2012
108,Sachanlagen FV,,,126200.05353,,LU HRM2,LU,2012
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,,,0.0,,LU HRM2,LU,2012
14,Verwaltungsvermögen,0,0.0,4708089.526459999,0,LU HRM2,LU,2012
144,Darlehen,,,341364.73267,,LU HRM2,LU,2012
145,Beteiligungen / Grundkapitalien,,,672979.19536,,LU HRM2,LU,2012
146,Investitionsbeiträge,,,442499.95893,,LU HRM2,LU,2012
1484,Kum. zusätzliche Abschreibungen Darlehen,,,,,LU HRM2,LU,2012
1485,Kum. zusätzliche Abschreibungen Beteiligungen,,,,,LU HRM2,LU,2012
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,,,,,LU HRM2,LU,2012
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,,,,,LU HRM2,LU,2012
1,Aktiven,0,0.0,6173510.6952,0,LU HRM2,LU,2012
20,Fremdkapital,0,0.0,2343222.32984,0,LU HRM2,LU,2012
200,Laufende Verbindlichkeiten,,,188294.83193,,LU HRM2,LU,2012
201,Kurzfristige Finanzverbindlichkeiten,,,222833.161,,LU HRM2,LU,2012
204,Passive Rechnungsabgrenzungen (Transit. Passiven),,,323198.21118,,LU HRM2,LU,2012
205,Kurzfristige Rückstellungen,,,35953.71848,,LU HRM2,LU,2012
206,Langfristige Finanzverbindlichkeiten,,,1476526.71782,,LU HRM2,LU,2012
208,Langfristige Rückstellungen,,,59905.6357,,LU HRM2,LU,2012
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,,,36510.05373,,LU HRM2,LU,2012
29,Eigenkapital,,,3830288.36536,,LU HRM2,LU,2012
2,Passiven,0,0.0,6173510.6952,0,LU HRM2,LU,2012
30,Personalaufwand,,100828.45,100649.915,101983.79,UR HRM2,UR,2012
31,Sach- und übriger Betriebsaufwand,,55064.972,54073.151,55992.025,UR HRM2,UR,2012
330,Abschreibungen Sachanlagen VV,,8581.0,5315.549,5083.646,UR HRM2,UR,2012
332,Abschreibungen Immaterielle Anlagen VV,,577.9,1009.323,766.54,UR HRM2,UR,2012
339,Abtragung Bilanzfehlbetrag,0,0.0,0.0,0,UR HRM2,UR,2012
350,Einlagen in Fonds und Spezialfinanzierungen im FK,0,0.0,271.188,42.9,UR HRM2,UR,2012
351,Einlagen in Fonds und Spezialfinanzierungen im EK,,764.62,2628.973,1102.7,UR HRM2,UR,2012
36,Transferaufwand,,172304.699,172953.539,178394.783,UR HRM2,UR,2012
37,Durchlaufende Beiträge,,27469.7,27502.294,27438.5,UR HRM2,UR,2012
39,Interne Verrechungen,,15041.55,15724.873,16357.335,UR HRM2,UR,2012
41,Regalien und Konzessionen,,31701.5,29996.255,30704.5,UR HRM2,UR,2012
42,Entgelte,,21218.76,24198.915,23404.66,UR HRM2,UR,2012
430,Verschiedene Erträge,,737.5,523.189,292,UR HRM2,UR,2012
431,Aktivierung Eigenleistung,,806.0,881.96,766,UR HRM2,UR,2012
432,Bestandesveränderungen,,0.0,0.0,0,UR HRM2,UR,2012
439,Übriger Ertrag,,0.0,0.0,0,UR HRM2,UR,2012
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,0,175.2,61.508,107.7,UR HRM2,UR,2012
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,,1116.4,2537.076,1986.85,UR HRM2,UR,2012
46,Transferertrag,,193528.427,195334.66,198831.828,UR HRM2,UR,2012
47,Durchlaufende Beiträge,,27469.7,27502.294,27438.5,UR HRM2,UR,2012
49,Interne Verrechnungen,,15041.55,15724.873,16357.335,UR HRM2,UR,2012
340,Zinsaufwand,,2744.86,2315.593,2452.6,UR HRM2,UR,2012
341,Realisierte Kursverluste,,0.0,0.0,0,UR HRM2,UR,2012
342,Kapitalbeschaffungs- und Verwaltungskosten,,0.0,0.0,0,UR HRM2,UR,2012
343,Liegenschaftenaufwand FV,,176.0,118.234,166,UR HRM2,UR,2012
344,Wertberichtigungen Anlagen FV,,0.0,192.5,0,UR HRM2,UR,2012
349,Verschiedener Finanzaufwand,,0.0,0.0,0,UR HRM2,UR,2012
440,Zinsertrag,,306.0,540.876,306,UR HRM2,UR,2012
441,Realisierte Gewinne FV,,2565.0,0.0,3800,UR HRM2,UR,2012
442,Beteiligungsertrag FV,,265.0,140.73,151,UR HRM2,UR,2012
443,Liegenschaftenertrag FV,,273.56,262.372,270.56,UR HRM2,UR,2012
444,Wertberichtigungen Anlagen FV,,0.0,180.547,0,UR HRM2,UR,2012
445,Finanzertrag aus Darlehen und Beteiligungen VV,,12.0,119.405,12,UR HRM2,UR,2012
446,Finanzertrag von öffentlichen Unternehmungen,,8899.7,8692.378,8649.4,UR HRM2,UR,2012
447,Liegenschaftenertrag VV,,2883.165,2881.951,2883.165,UR HRM2,UR,2012
448,Erträge von gemieteten Liegenschaften,,17.5,14.025,15.2,UR HRM2,UR,2012
449,übriger Finanzertrag,,0.0,0.0,0,UR HRM2,UR,2012
380,a.o. Personalaufwand,,0.0,0.0,0,UR HRM2,UR,2012
381,a.o. Sach- und Betriebsaufwand,,0.0,0.0,0,UR HRM2,UR,2012
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,,0.0,0.0,0,UR HRM2,UR,2012
3840,a.o. Finanzaufwand (Geldwirksam),,0.0,0.0,0,UR HRM2,UR,2012
3841,a.o. Finanzaufwand (Wertberichtigungen),,0.0,0.0,0,UR HRM2,UR,2012
386,a.o.Transferaufwand (Geldwirksam),,0.0,0.0,0,UR HRM2,UR,2012
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",,0.0,0.0,0,UR HRM2,UR,2012
389,Einlagen in das Eigenkapital,,0.0,0.0,0,UR HRM2,UR,2012
481,"a.o. Regalien, Konzessionen",,0.0,0.0,0,UR HRM2,UR,2012
482,a.o. Entgelte,,0.0,0.0,0,UR HRM2,UR,2012
483,a.o. verschiedene Erträge,,0.0,0.0,0,UR HRM2,UR,2012
484,a.o. Finanzerträge,,0.0,0.0,0,UR HRM2,UR,2012
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,,0.0,0.0,0,UR HRM2,UR,2012
486,a.o. Transfererträge,,0.0,0.0,0,UR HRM2,UR,2012
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,,0.0,0.0,0,UR HRM2,UR,2012
489,Entnahmen aus dem Eigenkapital,,0.0,0.0,0,UR HRM2,UR,2012
3,Aufwand,0,383553.75099999993,382755.132,389780.81899999996,UR HRM2,UR,2012
4,Ertrag,0,386152.762,387390.096,395125.498,UR HRM2,UR,2012
50,Sachanlagen,,39713.0,42756.341,37150,UR HRM2,UR,2012
51,Investitionen auf Rechnung Dritter,,0.0,62.025,0,UR HRM2,UR,2012
52,Immaterielle Anlagen,,1269.5,743.509,701.5,UR HRM2,UR,2012
54,Darlehen,,15582.7,1064.2,15958,UR HRM2,UR,2012
55,Beteiligungen und Grundkapitalien,,0.0,0.0,0,UR HRM2,UR,2012
56,Eigene Investitionsbeiträge,,9823.0,9087.978,15453,UR HRM2,UR,2012
57,Durchlaufende Investitionsbeiträge,,1970.7,1697.011,1970.7,UR HRM2,UR,2012
580,a.o. Investitionen für Sachanlagen,,,,,UR HRM2,UR,2012
582,a.o. Investitionen für immaterielle Anlagen,,,,,UR HRM2,UR,2012
584,a.o. Investitionen für Darlehen,,,,,UR HRM2,UR,2012
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,,,,,UR HRM2,UR,2012
586,a.o. eigene Investitionsbeiträge,,,,,UR HRM2,UR,2012
589,Übrige a.o. Investitionen,,,,,UR HRM2,UR,2012
5,Investitionsausgaben gesamt,0,68358.9,55411.064,71233.2,UR HRM2,UR,2012
60,Übertragung von Sachanlagen in das FV,,0.0,11.5,0,UR HRM2,UR,2012
61,Rückerstattungen Dritter für Investitionen,,0.0,62.025,0,UR HRM2,UR,2012
62,Abgang immaterielle Anlagen,,0.0,0.0,0,UR HRM2,UR,2012
63,Investitionsbeiträge für eigene Rechnung,,24368.5,32295.167,25577.5,UR HRM2,UR,2012
64,Rückzahlung von Darlehen,,15395.2,848.511,15888.5,UR HRM2,UR,2012
65,Übertragung von Beteiligungen,,0.0,6.613,0,UR HRM2,UR,2012
66,Rückzahlung eigener Investitionsbeiträge,,0.0,46.533,0,UR HRM2,UR,2012
67,Durchlaufende Investitionsbeiträge,,1970.7,1697.011,1970.7,UR HRM2,UR,2012
6,Investitionseinnahmen gesamt,0,41734.399999999994,34967.36,43436.7,UR HRM2,UR,2012
10,Finanzvermögen,0,0.0,163454.425,0,UR HRM2,UR,2012
102,Kurzfr. Finanzanlagen,,,8000.0,,UR HRM2,UR,2012
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),,,15179.666,,UR HRM2,UR,2012
106,Vorräte und angefangene Arbeiten,,,1325.741,,UR HRM2,UR,2012
107,Langfristige Finanzanlagen FV,,,9074.29,,UR HRM2,UR,2012
108,Sachanlagen FV,,,20793.6,,UR HRM2,UR,2012
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,,,0.0,,UR HRM2,UR,2012
14,Verwaltungsvermögen,0,0.0,179089.97699999998,0,UR HRM2,UR,2012
144,Darlehen,,,15404.784,,UR HRM2,UR,2012
145,Beteiligungen / Grundkapitalien,,,45999.95,,UR HRM2,UR,2012
146,Investitionsbeiträge,,,23454.802,,UR HRM2,UR,2012
1484,Kum. zusätzliche Abschreibungen Darlehen,,,,,UR HRM2,UR,2012
1485,Kum. zusätzliche Abschreibungen Beteiligungen,,,,,UR HRM2,UR,2012
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,,,,,UR HRM2,UR,2012
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,,,,,UR HRM2,UR,2012
