HRM2-ID,HRM2-Bezeichnung,Rechnung 2017,Budget 2018,Rechnung 2018,Budget 2019,Source,Kanton,Year,Compte,Compte.1
381,a.o. Sach- und Betriebsaufwand,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
3840,a.o. Finanzaufwand (Geldwirksam),0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
386,a.o.Transferaufwand (Geldwirksam),0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
389,Einlagen in das Eigenkapital,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
481,"a.o. Regalien, Konzessionen",0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
482,a.o. Entgelte,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
483,a.o. verschiedene Erträge,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
484,a.o. Finanzerträge,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
486,a.o. Transfererträge,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
489,Entnahmen aus dem Eigenkapital,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
3,Aufwand,15223643.36161,15526205.832,15399259.221830001,15602607.67865,ZH_HRM2,ZH,2018,,
4,Ertrag,15591000.167150002,15655883.21792,15947665.542970002,15751028.785920002,ZH_HRM2,ZH,2018,,
50,Sachanlagen,720264.01781,837325.75,816709.4714299999,1086300.0,ZH_HRM2,ZH,2018,,
51,Investitionen auf Rechnung Dritter,510.5947,1140.0,852.3727,800.0,ZH_HRM2,ZH,2018,,
52,Immaterielle Anlagen,28862.04203,38246.0,24414.680989999997,48229.0,ZH_HRM2,ZH,2018,,
54,Darlehen,14559.381949999999,14550.0,13269.0869,15560.0,ZH_HRM2,ZH,2018,,
55,Beteiligungen und Grundkapitalien,419.85578000000004,0.0,141.37,200.0,ZH_HRM2,ZH,2018,,
56,Eigene Investitionsbeiträge,209119.51502000002,229216.0,222122.97844,193902.76,ZH_HRM2,ZH,2018,,
57,Durchlaufende Investitionsbeiträge,32184.803649999998,44797.5,32114.45895,28487.5,ZH_HRM2,ZH,2018,,
580,a.o. Investitionen für Sachanlagen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
582,a.o. Investitionen für immaterielle Anlagen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
584,a.o. Investitionen für Darlehen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
586,a.o. eigene Investitionsbeiträge,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
589,Übrige a.o. Investitionen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
5,Investitionsausgaben gesamt,1005920.21094,1165275.25,1109624.41941,1373479.26,ZH_HRM2,ZH,2018,,
60,Übertragung von Sachanlagen in das FV,12574.474279999999,100.0,5214.38737,100.0,ZH_HRM2,ZH,2018,,
61,Rückerstattungen Dritter für Investitionen,510.5947,860.0,852.3727,0.0,ZH_HRM2,ZH,2018,,
62,Abgang immaterielle Anlagen,322.30008000000004,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
63,Investitionsbeiträge für eigene Rechnung,39506.28741,39912.0,45405.14346,35830.0,ZH_HRM2,ZH,2018,,
64,Rückzahlung von Darlehen,58455.98387,22266.5,37157.9726,23394.516,ZH_HRM2,ZH,2018,,
65,Übertragung von Beteiligungen,13.875,0.0,10.453,0.0,ZH_HRM2,ZH,2018,,
66,Rückzahlung eigener Investitionsbeiträge,848.808,210.0,24.957,210.0,ZH_HRM2,ZH,2018,,
67,Durchlaufende Investitionsbeiträge,32184.803649999998,44797.5,32114.45895,28487.5,ZH_HRM2,ZH,2018,,
6,Investitionseinnahmen gesamt,144417.12699,108146.0,120779.74507999998,88022.016,ZH_HRM2,ZH,2018,,
10,Finanzvermögen,6354703.88208,0.0,7051908.968070001,0.0,ZH_HRM2,ZH,2018,,
102,Kurzfr. Finanzanlagen,139832.86215,0.0,134236.0706,0.0,ZH_HRM2,ZH,2018,,
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),1016181.09048,0.0,1043729.5061,0.0,ZH_HRM2,ZH,2018,,
106,Vorräte und angefangene Arbeiten,70936.62673999999,0.0,78138.36576,0.0,ZH_HRM2,ZH,2018,,
107,Langfristige Finanzanlagen FV,120567.8729,0.0,119249.40293000001,0.0,ZH_HRM2,ZH,2018,,
108,Sachanlagen FV,1106170.24863,0.0,1104432.2336600001,0.0,ZH_HRM2,ZH,2018,,
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
14,Verwaltungsvermögen,14388340.12434,0.0,14768399.428180002,0.0,ZH_HRM2,ZH,2018,,
144,Darlehen,469131.52555,0.0,444299.14559,0.0,ZH_HRM2,ZH,2018,,
145,Beteiligungen / Grundkapitalien,3043758.78128,0.0,3041262.29828,0.0,ZH_HRM2,ZH,2018,,
146,Investitionsbeiträge,2727596.1504,0.0,2784127.80976,0.0,ZH_HRM2,ZH,2018,,
1484,Kum. zusätzliche Abschreibungen Darlehen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
1485,Kum. zusätzliche Abschreibungen Beteiligungen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0.0,0.0,0.0,0.0,ZH_HRM2,ZH,2018,,
1,Aktiven,20743044.00642,0.0,21820308.396250002,0.0,ZH_HRM2,ZH,2018,,
20,Fremdkapital,11790639.18542,0.0,12323608.66235,0.0,ZH_HRM2,ZH,2018,,
200,Laufende Verbindlichkeiten,1634179.99748,0.0,2282934.50617,0.0,ZH_HRM2,ZH,2018,,
201,Kurzfristige Finanzverbindlichkeiten,1759047.9344000001,0.0,1466600.13017,0.0,ZH_HRM2,ZH,2018,,
204,Passive Rechnungsabgrenzungen (Transit. Passiven),2021715.15244,0.0,1927717.4469400002,0.0,ZH_HRM2,ZH,2018,,
205,Kurzfristige Rückstellungen,432136.28887,0.0,356230.98032,0.0,ZH_HRM2,ZH,2018,,
206,Langfristige Finanzverbindlichkeiten,4573476.1897,0.0,4959009.63679,0.0,ZH_HRM2,ZH,2018,,
208,Langfristige Rückstellungen,503404.93827999994,0.0,477532.17448000005,0.0,ZH_HRM2,ZH,2018,,
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,866678.68425,0.0,853583.78748,0.0,ZH_HRM2,ZH,2018,,
29,Eigenkapital,8952404.821,0.0,9496699.7339,0.0,ZH_HRM2,ZH,2018,,
2,Passiven,20743044.00642,0.0,21820308.396250002,0.0,ZH_HRM2,ZH,2018,,
30,Personalaufwand,2911904.49648,2959216.20383,2909288.1235,3025058.73257,BE_HRM2,BE,2018,,
31,Sach- und übriger Betriebsaufwand,873355.04643,901189.9306900001,914882.12288,948097.2705900001,BE_HRM2,BE,2018,,
330,Abschreibungen Sachanlagen VV,537297.52859,338822.42743,364861.526,322172.5195,BE_HRM2,BE,2018,,
332,Abschreibungen Immaterielle Anlagen VV,10360.94051,2409.5152799999996,11402.88666,9311.8749,BE_HRM2,BE,2018,,
339,Abtragung Bilanzfehlbetrag,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
350,Einlagen in Fonds und Spezialfinanzierungen im FK,93777.61699,57000.0,83437.69215999999,71600.0,BE_HRM2,BE,2018,,
351,Einlagen in Fonds und Spezialfinanzierungen im EK,15070.76455,1720.4,9685.16948,4156.4,BE_HRM2,BE,2018,,
36,Transferaufwand,5905128.93393,6058460.790569999,6194929.378439999,6095229.84262,BE_HRM2,BE,2018,,
37,Durchlaufende Beiträge,584535.24272,581743.688,581405.06782,585508.49998,BE_HRM2,BE,2018,,
39,Interne Verrechungen,198517.65502,161048.54119,191712.35008,189331.56362,BE_HRM2,BE,2018,,
41,Regalien und Konzessionen,149668.91174,93676.0,175397.31087000002,90710.0,BE_HRM2,BE,2018,,
42,Entgelte,700207.54429,699882.68761,627447.5743300001,641223.82571,BE_HRM2,BE,2018,,
430,Verschiedene Erträge,1120.1036299999998,842.5,2256.26711,880.5,BE_HRM2,BE,2018,,
431,Aktivierung Eigenleistung,3210.47154,2804.574,2295.6945699999997,2424.574,BE_HRM2,BE,2018,,
432,Bestandesveränderungen,31.57554,0.0,146.17727,0.0,BE_HRM2,BE,2018,,
439,Übriger Ertrag,3951.05138,8336.0,1400.89873,386.0,BE_HRM2,BE,2018,,
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,89742.35098999999,56534.5,78188.45906000001,71090.0,BE_HRM2,BE,2018,,
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,3036.39203,9826.6,48100.73135,8605.2,BE_HRM2,BE,2018,,
46,Transferertrag,4094722.4718899997,4064435.19202,4166772.2149,4081472.87918,BE_HRM2,BE,2018,,
47,Durchlaufende Beiträge,584535.24272,581743.688,581405.06782,585508.5,BE_HRM2,BE,2018,,
49,Interne Verrechnungen,198517.65502,161048.54119,191712.35011000003,189331.56362,BE_HRM2,BE,2018,,
340,Zinsaufwand,105529.75289,106828.978,100491.13027,91810.922,BE_HRM2,BE,2018,,
341,Realisierte Kursverluste,609.6529499999999,0.0,205.73585999999997,0.0,BE_HRM2,BE,2018,,
342,Kapitalbeschaffungs- und Verwaltungskosten,5486.93333,1200.0,5524.59741,5400.0,BE_HRM2,BE,2018,,
343,Liegenschaftenaufwand FV,598.01688,1777.5,2053.40097,1415.27,BE_HRM2,BE,2018,,
344,Wertberichtigungen Anlagen FV,619.67089,4.91226,276.23954,0.0,BE_HRM2,BE,2018,,
349,Verschiedener Finanzaufwand,146.89933,4.0,226.00360999999998,128.4,BE_HRM2,BE,2018,,
440,Zinsertrag,24779.71561,25043.7,24783.38711,24533.7,BE_HRM2,BE,2018,,
441,Realisierte Gewinne FV,6076.229969999999,230.0,65096.8115,150.0,BE_HRM2,BE,2018,,
442,Beteiligungsertrag FV,40.275,0.0,31.95,32.4,BE_HRM2,BE,2018,,
443,Liegenschaftenertrag FV,547.33938,446.0,478.3084,376.0,BE_HRM2,BE,2018,,
444,Wertberichtigungen Anlagen FV,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
445,Finanzertrag aus Darlehen und Beteiligungen VV,17.06795,74799.1,427.87108,82355.3,BE_HRM2,BE,2018,,
446,Finanzertrag von öffentlichen Unternehmungen,85575.05306,4883.5,92515.33478,6963.5,BE_HRM2,BE,2018,,
447,Liegenschaftenertrag VV,17218.58891,15937.0,159786.15338,15243.902,BE_HRM2,BE,2018,,
448,Erträge von gemieteten Liegenschaften,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
449,übriger Finanzertrag,4939.1367,0.0,2465.31417,95.4,BE_HRM2,BE,2018,,
380,a.o. Personalaufwand,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
381,a.o. Sach- und Betriebsaufwand,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0.0,52.29208,0.0,BE_HRM2,BE,2018,,
3840,a.o. Finanzaufwand (Geldwirksam),0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
386,a.o.Transferaufwand (Geldwirksam),0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0.0,51435.04813,0.0,BE_HRM2,BE,2018,,
389,Einlagen in das Eigenkapital,60403.0,0.0,26150.575,9885.0,BE_HRM2,BE,2018,,
481,"a.o. Regalien, Konzessionen",0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
482,a.o. Entgelte,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
483,a.o. verschiedene Erträge,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
484,a.o. Finanzerträge,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
486,a.o. Transfererträge,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
489,Entnahmen aus dem Eigenkapital,62359.0,175377.0,59992.16302,212224.025,BE_HRM2,BE,2018,,
3,Aufwand,11303342.151490001,11171426.887249999,11448019.339889998,11359106.29578,BE_HRM2,BE,2018,,
4,Ertrag,11298303.888999999,11279863.08282,11708955.079,11482282.269510001,BE_HRM2,BE,2018,,
50,Sachanlagen,423170.51313,428726.486,290078.04574000003,372616.466,BE_HRM2,BE,2018,,
51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
52,Immaterielle Anlagen,12565.188769999999,13217.424,63132.15105,16582.424,BE_HRM2,BE,2018,,
54,Darlehen,8425.5048,17925.0,9369.00504,26000.0,BE_HRM2,BE,2018,,
55,Beteiligungen und Grundkapitalien,78922.4441,0.0,0.3,0.0,BE_HRM2,BE,2018,,
56,Eigene Investitionsbeiträge,104405.73805,175183.624,119239.53774,176815.0,BE_HRM2,BE,2018,,
57,Durchlaufende Investitionsbeiträge,22474.68096,31850.0,26550.67419,18850.0,BE_HRM2,BE,2018,,
580,a.o. Investitionen für Sachanlagen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
582,a.o. Investitionen für immaterielle Anlagen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
584,a.o. Investitionen für Darlehen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
586,a.o. eigene Investitionsbeiträge,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
589,Übrige a.o. Investitionen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
5,Investitionsausgaben gesamt,649964.06981,666902.534,508369.71376,610863.89,BE_HRM2,BE,2018,,
60,Übertragung von Sachanlagen in das FV,5909.60466,100.0,15773.89424,100.0,BE_HRM2,BE,2018,,
61,Rückerstattungen Dritter für Investitionen,11420.36932,10718.0,7878.57761,9406.0,BE_HRM2,BE,2018,,
62,Abgang immaterielle Anlagen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
63,Investitionsbeiträge für eigene Rechnung,115616.68112000001,115801.15,50378.207299999995,107546.65,BE_HRM2,BE,2018,,
64,Rückzahlung von Darlehen,20928.32,16300.0,21145.65389,30500.0,BE_HRM2,BE,2018,,
65,Übertragung von Beteiligungen,600.0,0.0,500.0,0.0,BE_HRM2,BE,2018,,
66,Rückzahlung eigener Investitionsbeiträge,7617.44725,22680.0,0.0,8462.0,BE_HRM2,BE,2018,,
67,Durchlaufende Investitionsbeiträge,22474.68096,31850.0,26550.67419,18850.0,BE_HRM2,BE,2018,,
6,Investitionseinnahmen gesamt,184567.10331,197449.15,122227.00723,174864.65,BE_HRM2,BE,2018,,
10,Finanzvermögen,3970685.0351199997,3904323.9351200005,5398078.20189,3824628.73512,BE_HRM2,BE,2018,,
102,Kurzfr. Finanzanlagen,3.0,3.0,0.0,3.0,BE_HRM2,BE,2018,,
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),731497.75799,731497.75799,1679858.45845,731497.75799,BE_HRM2,BE,2018,,
106,Vorräte und angefangene Arbeiten,17859.19825,17859.198249999998,18281.689329999997,17859.198249999998,BE_HRM2,BE,2018,,
107,Langfristige Finanzanlagen FV,10258.1365,10258.1365,9617.544109999999,10258.1365,BE_HRM2,BE,2018,,
108,Sachanlagen FV,175866.6075,175866.60749999998,133402.52839,175866.60749999998,BE_HRM2,BE,2018,,
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0.0,-58720.4,0.0,-134476.8,BE_HRM2,BE,2018,,
14,Verwaltungsvermögen,8216878.424389999,8214018.401110001,8081881.52232,8202158.76909,BE_HRM2,BE,2018,,
144,Darlehen,591362.3681900001,606204.7921900002,579526.1402799999,618287.2161900002,BE_HRM2,BE,2018,,
145,Beteiligungen / Grundkapitalien,599710.03385,599710.03385,599144.33385,599710.03385,BE_HRM2,BE,2018,,
146,Investitionsbeiträge,1839707.72547,1745328.7349,1756574.97719,1689760.6072799999,BE_HRM2,BE,2018,,
1484,Kum. zusätzliche Abschreibungen Darlehen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
1485,Kum. zusätzliche Abschreibungen Beteiligungen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0.0,0.0,0.0,0.0,BE_HRM2,BE,2018,,
1,Aktiven,12187563.459509999,12118342.336230002,13479959.724210002,12026787.504209999,BE_HRM2,BE,2018,,
20,Fremdkapital,11335419.59416,11181808.131310001,12494454.96493,10998148.350559998,BE_HRM2,BE,2018,,
200,Laufende Verbindlichkeiten,1425485.75104,1425485.75104,1145798.15102,1425485.75104,BE_HRM2,BE,2018,,
201,Kurzfristige Finanzverbindlichkeiten,625422.46601,625422.46601,842377.38612,625422.46601,BE_HRM2,BE,2018,,
204,Passive Rechnungsabgrenzungen (Transit. Passiven),933026.03678,933026.0367800001,2017557.69507,933026.0367800001,BE_HRM2,BE,2018,,
205,Kurzfristige Rückstellungen,313594.33931,313594.33931,375836.26691,313594.33931,BE_HRM2,BE,2018,,
206,Langfristige Finanzverbindlichkeiten,6288779.93446,6201529.57161,6416807.28641,6097564.990859998,BE_HRM2,BE,2018,,
208,Langfristige Rückstellungen,1547827.13405,1547827.13405,1490489.86468,1547827.13405,BE_HRM2,BE,2018,,
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,201283.93250999998,134922.83250999998,205588.31472,55227.63250999998,BE_HRM2,BE,2018,,
29,Eigenkapital,852143.86535,936534.2049200026,985504.75928,1028639.1536500046,BE_HRM2,BE,2018,,
2,Passiven,12187563.45951,12118342.336230004,13479959.72421,12026787.504210003,BE_HRM2,BE,2018,,
30,Personalaufwand,603304.262,609253.759,603772.67,615421.23219,LU_HRM2,LU,2018,,
31,Sach- und übriger Betriebsaufwand,210249.25,224186.855,214925.089,211126.19115,LU_HRM2,LU,2018,,
330,Abschreibungen Sachanlagen VV,121015.42072,122178.745,123477.38025,124322.60139,LU_HRM2,LU,2018,,
332,Abschreibungen Immaterielle Anlagen VV,6246.97814,6809.57329,6405.81602,6646.94817,LU_HRM2,LU,2018,,
339,Abtragung Bilanzfehlbetrag,0.0,0.0,0.0,0.0,LU_HRM2,LU,2018,,
350,Einlagen in Fonds und Spezialfinanzierungen im FK,9210.68087,4393.8,9083.83822,3930.0,LU_HRM2,LU,2018,,
351,Einlagen in Fonds und Spezialfinanzierungen im EK,0.0,0.0,0.0,0.0,LU_HRM2,LU,2018,,
36,Transferaufwand,1855853.0,1886168.77351,1882372.094,1901279.20438,LU_HRM2,LU,2018,,
37,Durchlaufende Beiträge,420245.213,412600.504,411532.16,406805.891,LU_HRM2,LU,2018,,
39,Interne Verrechungen,410626.62573,411004.0,414143.726,398981.9976,LU_HRM2,LU,2018,,
41,Regalien und Konzessionen,86986.538,56871.138,94038.179,60858.138,LU_HRM2,LU,2018,,
42,Entgelte,200596.518,205863.954,202522.19,208356.22975,LU_HRM2,LU,2018,,
430,Verschiedene Erträge,320.083,304.0,325.64915,320.0,LU_HRM2,LU,2018,,
431,Aktivierung Eigenleistung,1203.77415,650.0,1350.24324,942.0,LU_HRM2,LU,2018,,
432,Bestandesveränderungen,-111.683,0.0,40.742,0.0,LU_HRM2,LU,2018,,
439,Übriger Ertrag,0.0,0.0,0.0,0.0,LU_HRM2,LU,2018,,
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,9370.34739,2975.127,7319.2188,3268.0,LU_HRM2,LU,2018,,
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,0.0,0.0,0.0,0.0,LU_HRM2,LU,2018,,
46,Transferertrag,1151140.125,1156306.064,1167431.868,1178808.09197,LU_HRM2,LU,2018,,
47,Durchlaufende Beiträge,420245.21298,412600.504,411532.16,406805.891,LU_HRM2,LU,2018,,
49,Interne Verrechnungen,410626.625,411004.431,414143.726,398981.99723,LU_HRM2,LU,2018,,
340,Zinsaufwand,19221.613,16997.6,16609.91268,16146.846,LU_HRM2,LU,2018,,
341,Realisierte Kursverluste,13.318,0.0,96.82586,0.0,LU_HRM2,LU,2018,,
342,Kapitalbeschaffungs- und Verwaltungskosten,336.113,345.0,228.73199,360.0,LU_HRM2,LU,2018,,
343,Liegenschaftenaufwand FV,643.081,1349.0,1216.69601,992.5,LU_HRM2,LU,2018,,
344,Wertberichtigungen Anlagen FV,100.273,0.0,32.238,0.0,LU_HRM2,LU,2018,,
349,Verschiedener Finanzaufwand,2638.408,1727.88,1942.01397,3258.978,LU_HRM2,LU,2018,,
440,Zinsertrag,1935.048,2621.25,1719.08202,2505.75,LU_HRM2,LU,2018,,
441,Realisierte Gewinne FV,388.202,2801.0,408.09536,1800.5,LU_HRM2,LU,2018,,
442,Beteiligungsertrag FV,11673.06,11671.057,12679.5552,12705.988,LU_HRM2,LU,2018,,
443,Liegenschaftenertrag FV,1470.488,1450.0,1480.49075,1450.0,LU_HRM2,LU,2018,,
444,Wertberichtigungen Anlagen FV,1848.316,1500.0,1379.131,1500.0,LU_HRM2,LU,2018,,
445,Finanzertrag aus Darlehen und Beteiligungen VV,79044.815,76062.5,80173.3255,68844.235,LU_HRM2,LU,2018,,
446,Finanzertrag von öffentlichen Unternehmungen,26.52,26.52,26.52,26.52,LU_HRM2,LU,2018,,
447,Liegenschaftenertrag VV,23193.486,22704.561,23070.61251,22937.276,LU_HRM2,LU,2018,,
448,Erträge von gemieteten Liegenschaften,2348.394,2186.9,2340.26075,2258.86,LU_HRM2,LU,2018,,
449,übriger Finanzertrag,3559.331,0.0,981.00195,200.0,LU_HRM2,LU,2018,,
