HRM2-ID,HRM2-Bezeichnung,Rechnung 2012,Budget 2013,Rechnung 2013,Budget 2014,Source,Kanton,Year,Compte,Compte.1
443,Liegenschaftenertrag FV,23332.2,22637.5,24203.58739,23182.9,ZH HRM2,ZH,2013,,
444,Wertberichtigungen Anlagen FV,101119.4,3000,7875.68525,3250.0,ZH HRM2,ZH,2013,,
445,Finanzertrag aus Darlehen und Beteiligungen VV,41990.2,40486,37639.00903,32886.0,ZH HRM2,ZH,2013,,
446,Finanzertrag von öffentlichen Unternehmungen,281330.4,275529,274894.6175,271635.0,ZH HRM2,ZH,2013,,
447,Liegenschaftenertrag VV,31066.5,24836,31858.369469999998,30146.74,ZH HRM2,ZH,2013,,
448,Erträge von gemieteten Liegenschaften,3527.0,2764.4,3669.71805,1479.5,ZH HRM2,ZH,2013,,
449,übriger Finanzertrag,5224.5,1437,11400.486949999999,225.0,ZH HRM2,ZH,2013,,
380,a.o. Personalaufwand,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
381,a.o. Sach- und Betriebsaufwand,0.0,0,0.0,-150000.0,ZH HRM2,ZH,2013,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
3840,a.o. Finanzaufwand (Geldwirksam),0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
386,a.o.Transferaufwand (Geldwirksam),0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
389,Einlagen in das Eigenkapital,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
481,"a.o. Regalien, Konzessionen",0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
482,a.o. Entgelte,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
483,a.o. verschiedene Erträge,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
484,a.o. Finanzerträge,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
486,a.o. Transfererträge,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
489,Entnahmen aus dem Eigenkapital,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
3,Aufwand,14157694.850000001,14217405.07,14226798.462679999,14429956.727,ZH HRM2,ZH,2013,,
4,Ertrag,14263321.5,14234972.458999997,14189208.396429999,14487182.384999998,ZH HRM2,ZH,2013,,
50,Sachanlagen,552906.0,518703,619146.24438,426479.1,ZH HRM2,ZH,2013,,
51,Investitionen auf Rechnung Dritter,721.0,400,172.7887,1495.7,ZH HRM2,ZH,2013,,
52,Immaterielle Anlagen,22315.0,50440.6,26002.60139,42830.2,ZH HRM2,ZH,2013,,
54,Darlehen,14124.0,104775,12106.4688,52625.0,ZH HRM2,ZH,2013,,
55,Beteiligungen und Grundkapitalien,2.0,0,0.0,200.0,ZH HRM2,ZH,2013,,
56,Eigene Investitionsbeiträge,226384.0,273530.7,208015.25093,276350.7,ZH HRM2,ZH,2013,,
57,Durchlaufende Investitionsbeiträge,42564.0,36728,31354.210850000003,31730.0,ZH HRM2,ZH,2013,,
580,a.o. Investitionen für Sachanlagen,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
582,a.o. Investitionen für immaterielle Anlagen,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
584,a.o. Investitionen für Darlehen,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
586,a.o. eigene Investitionsbeiträge,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
589,Übrige a.o. Investitionen,0.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
5,Investitionsausgaben gesamt,859016.0,984577.3,896797.5650500001,831710.7,ZH HRM2,ZH,2013,,
60,Übertragung von Sachanlagen in das FV,69934.0,100,11221.70909,160.0,ZH HRM2,ZH,2013,,
61,Rückerstattungen Dritter für Investitionen,18926.0,6900,129.146,1495.7,ZH HRM2,ZH,2013,,
62,Abgang immaterielle Anlagen,477.0,551.2,180.65885,576.5,ZH HRM2,ZH,2013,,
63,Investitionsbeiträge für eigene Rechnung,56404.0,55011.3,39170.721979999995,34758.3,ZH HRM2,ZH,2013,,
64,Rückzahlung von Darlehen,138641.0,108798,211159.95454,105327.5,ZH HRM2,ZH,2013,,
65,Übertragung von Beteiligungen,375.0,0,0.0,0.0,ZH HRM2,ZH,2013,,
66,Rückzahlung eigener Investitionsbeiträge,13086.0,200,850.4333399999999,5600.0,ZH HRM2,ZH,2013,,
67,Durchlaufende Investitionsbeiträge,42564.0,36728,31354.210850000003,31730.0,ZH HRM2,ZH,2013,,
6,Investitionseinnahmen gesamt,340407.0,208288.5,294066.83465,179648.0,ZH HRM2,ZH,2013,,
10,Finanzvermögen,7703314.470000001,0,6590996.66416,0.0,ZH HRM2,ZH,2013,,
102,Kurzfr. Finanzanlagen,228381.4,,180191.9606,,ZH HRM2,ZH,2013,,
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),654889.79,,571282.70699,,ZH HRM2,ZH,2013,,
106,Vorräte und angefangene Arbeiten,65493.04,,61243.69367,,ZH HRM2,ZH,2013,,
107,Langfristige Finanzanlagen FV,227186.79,0,284028.6397,,ZH HRM2,ZH,2013,,
108,Sachanlagen FV,1031871.95,0,1019257.6902000001,,ZH HRM2,ZH,2013,,
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0.0,0,0.0,,ZH HRM2,ZH,2013,,
14,Verwaltungsvermögen,14222351.8,0,14237719.72018,0.0,ZH HRM2,ZH,2013,,
144,Darlehen,1476798.9300000002,0,1292449.55835,,ZH HRM2,ZH,2013,,
145,Beteiligungen / Grundkapitalien,2522663.97,0,2522619.74071,,ZH HRM2,ZH,2013,,
146,Investitionsbeiträge,2582947.7,0,2630152.68412,,ZH HRM2,ZH,2013,,
1484,Kum. zusätzliche Abschreibungen Darlehen,0.0,0,0.0,,ZH HRM2,ZH,2013,,
1485,Kum. zusätzliche Abschreibungen Beteiligungen,0.0,0,0.0,,ZH HRM2,ZH,2013,,
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0.0,0,0.0,,ZH HRM2,ZH,2013,,
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0.0,0,0.0,,ZH HRM2,ZH,2013,,
1,Aktiven,21925666.270000003,0,20828716.38434,0.0,ZH HRM2,ZH,2013,,
20,Fremdkapital,13483912.328,,12374766.418639999,,ZH HRM2,ZH,2013,,
200,Laufende Verbindlichkeiten,1722016.76,0,1683595.44604,,ZH HRM2,ZH,2013,,
201,Kurzfristige Finanzverbindlichkeiten,710859.08,0,1439749.49474,,ZH HRM2,ZH,2013,,
204,Passive Rechnungsabgrenzungen (Transit. Passiven),1999378.7,0,1589217.121,,ZH HRM2,ZH,2013,,
205,Kurzfristige Rückstellungen,2461867.4,0,432291.28427,,ZH HRM2,ZH,2013,,
206,Langfristige Finanzverbindlichkeiten,4532292.988,,5070657.66465,,ZH HRM2,ZH,2013,,
208,Langfristige Rückstellungen,1507069.4,0,1311395.20922,,ZH HRM2,ZH,2013,,
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,550428.0,0,847860.19872,,ZH HRM2,ZH,2013,,
29,Eigenkapital,8441753.63,0,8453949.96545,,ZH HRM2,ZH,2013,,
2,Passiven,21925665.958,0,20828716.38409,0.0,ZH HRM2,ZH,2013,,
30,Personalaufwand,627218.83746,632104.238,612285.1072,628344.776,LU HRM2,LU,2013,,
31,Sach- und übriger Betriebsaufwand,219817.70624,227524.795,225901.65071,228229.041,LU HRM2,LU,2013,,
330,Abschreibungen Sachanlagen VV,116744.584,120252.755,116933.61346,121544.56738,LU HRM2,LU,2013,,
332,Abschreibungen Immaterielle Anlagen VV,11041.653,12580.212,11864.73346,12390.04,LU HRM2,LU,2013,,
339,Abtragung Bilanzfehlbetrag,0.0,0,0.0,0,LU HRM2,LU,2013,,
350,Einlagen in Fonds und Spezialfinanzierungen im FK,7786.231,0,15068.06086,2200,LU HRM2,LU,2013,,
351,Einlagen in Fonds und Spezialfinanzierungen im EK,0.0,0,0.0,0,LU HRM2,LU,2013,,
36,Transferaufwand,1656856.02,1684018.718,1715778.43158,1685659.372,LU HRM2,LU,2013,,
37,Durchlaufende Beiträge,448243.063,445049.326,464650.73231,467384.85,LU HRM2,LU,2013,,
39,Interne Verrechungen,414769.869,417642.558,434725.15945,422421.407,LU HRM2,LU,2013,,
41,Regalien und Konzessionen,57851.743,52893,59048.1341,55241,LU HRM2,LU,2013,,
42,Entgelte,205721.673,201890.935,203958.65096,204948.87,LU HRM2,LU,2013,,
430,Verschiedene Erträge,280.73,250,264.81775,253.2,LU HRM2,LU,2013,,
431,Aktivierung Eigenleistung,256.596,0,873.1895,10,LU HRM2,LU,2013,,
432,Bestandesveränderungen,0.0,0,0.0,0,LU HRM2,LU,2013,,
439,Übriger Ertrag,0.0,0,0.0,0,LU HRM2,LU,2013,,
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,5320.062,1456.187,13523.99213,914.3,LU HRM2,LU,2013,,
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,0.0,0,0.0,0,LU HRM2,LU,2013,,
46,Transferertrag,1175686.892,1203384.845,1221854.13097,1187590.42222,LU HRM2,LU,2013,,
47,Durchlaufende Beiträge,448243.063,445049.326,464650.73231,467384.85,LU HRM2,LU,2013,,
49,Interne Verrechnungen,414769.869,417642.558,434725.15945,422421.407,LU HRM2,LU,2013,,
340,Zinsaufwand,31982.508,28418.69,28101.36874,27639.328,LU HRM2,LU,2013,,
341,Realisierte Kursverluste,1.561,0,0.00927,0,LU HRM2,LU,2013,,
342,Kapitalbeschaffungs- und Verwaltungskosten,333.853,425,466.39799,365,LU HRM2,LU,2013,,
343,Liegenschaftenaufwand FV,929.873,3055.8,530.00215,1959,LU HRM2,LU,2013,,
344,Wertberichtigungen Anlagen FV,1614.316,0,42.8616,0,LU HRM2,LU,2013,,
349,Verschiedener Finanzaufwand,5343.356,4566.15,5337.44552,5565.1,LU HRM2,LU,2013,,
440,Zinsertrag,5246.297,4084.17,3851.54099,4787.21,LU HRM2,LU,2013,,
441,Realisierte Gewinne FV,1849.895,100,5050.88736,0,LU HRM2,LU,2013,,
442,Beteiligungsertrag FV,12593.35,12549,12679.4905,12589,LU HRM2,LU,2013,,
443,Liegenschaftenertrag FV,9882.366,6949.8,4110.41155,9750,LU HRM2,LU,2013,,
444,Wertberichtigungen Anlagen FV,2389.841,0,9093.913,0,LU HRM2,LU,2013,,
445,Finanzertrag aus Darlehen und Beteiligungen VV,74721.243,68694.837,68792.48682,70378.838,LU HRM2,LU,2013,,
446,Finanzertrag von öffentlichen Unternehmungen,526.52,2526.5,4099.52,26.5,LU HRM2,LU,2013,,
447,Liegenschaftenertrag VV,21232.513,23829.06,22660.92813,16444.24,LU HRM2,LU,2013,,
448,Erträge von gemieteten Liegenschaften,0.0,0,0.0,0,LU HRM2,LU,2013,,
449,übriger Finanzertrag,0.0,0,57.45,0,LU HRM2,LU,2013,,
380,a.o. Personalaufwand,0.0,0,0.0,0,LU HRM2,LU,2013,,
381,a.o. Sach- und Betriebsaufwand,0.0,0,0.0,0,LU HRM2,LU,2013,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0,0.0,0,LU HRM2,LU,2013,,
3840,a.o. Finanzaufwand (Geldwirksam),0.0,0,0.0,0,LU HRM2,LU,2013,,
3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0,0.0,0,LU HRM2,LU,2013,,
386,a.o.Transferaufwand (Geldwirksam),0.0,0,0.0,0,LU HRM2,LU,2013,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0,0.0,0,LU HRM2,LU,2013,,
389,Einlagen in das Eigenkapital,0.0,0,0.0,0,LU HRM2,LU,2013,,
481,"a.o. Regalien, Konzessionen",0.0,0,0.0,0,LU HRM2,LU,2013,,
482,a.o. Entgelte,0.0,0,0.0,0,LU HRM2,LU,2013,,
483,a.o. verschiedene Erträge,0.0,0,0.0,0,LU HRM2,LU,2013,,
484,a.o. Finanzerträge,0.0,0,0.0,0,LU HRM2,LU,2013,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0,0.0,0,LU HRM2,LU,2013,,
486,a.o. Transfererträge,0.0,0,0.0,0,LU HRM2,LU,2013,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0,0.0,0,LU HRM2,LU,2013,,
489,Entnahmen aus dem Eigenkapital,0.0,0,0.0,0,LU HRM2,LU,2013,,
3,Aufwand,3542683.4307,3575638.2420000006,3631685.5743,3603702.48138,LU HRM2,LU,2013,,
4,Ertrag,3485292.508,3564514.748,3636872.8300799998,3611674.2378900005,LU HRM2,LU,2013,,
50,Sachanlagen,130063.7399,142374.061,122014.36591,145380.001,LU HRM2,LU,2013,,
51,Investitionen auf Rechnung Dritter,22291.50294,8900,17580.7119,3400,LU HRM2,LU,2013,,
52,Immaterielle Anlagen,10235.80115,8474.77,7638.43315,7628.613,LU HRM2,LU,2013,,
54,Darlehen,8531.39305,2000,1705.98185,4200,LU HRM2,LU,2013,,
55,Beteiligungen und Grundkapitalien,0.0,0,0.0001,50,LU HRM2,LU,2013,,
56,Eigene Investitionsbeiträge,22703.81799,19306.3,18594.56096,15622.74,LU HRM2,LU,2013,,
57,Durchlaufende Investitionsbeiträge,14451.5815,9375,12120.48115,13475,LU HRM2,LU,2013,,
580,a.o. Investitionen für Sachanlagen,0.0,0,0.0,0,LU HRM2,LU,2013,,
582,a.o. Investitionen für immaterielle Anlagen,0.0,0,0.0,0,LU HRM2,LU,2013,,
584,a.o. Investitionen für Darlehen,0.0,0,0.0,0,LU HRM2,LU,2013,,
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0,0.0,0,LU HRM2,LU,2013,,
586,a.o. eigene Investitionsbeiträge,0.0,0,0.0,0,LU HRM2,LU,2013,,
589,Übrige a.o. Investitionen,0.0,0,0.0,0,LU HRM2,LU,2013,,
5,Investitionsausgaben gesamt,208277.83653,190430.13099999996,179654.53502,189756.354,LU HRM2,LU,2013,,
60,Übertragung von Sachanlagen in das FV,106.28449,0,448.12439,200,LU HRM2,LU,2013,,
61,Rückerstattungen Dritter für Investitionen,22291.50294,8900,17580.7119,3400,LU HRM2,LU,2013,,
62,Abgang immaterielle Anlagen,0.0,0,0.0,0,LU HRM2,LU,2013,,
63,Investitionsbeiträge für eigene Rechnung,29133.23191,30219,30937.32745,30421,LU HRM2,LU,2013,,
64,Rückzahlung von Darlehen,2328.4565,2445.3,2678.15228,2296.2,LU HRM2,LU,2013,,
65,Übertragung von Beteiligungen,0.0,0,0.0,0,LU HRM2,LU,2013,,
66,Rückzahlung eigener Investitionsbeiträge,58.104,10,25.25405,30,LU HRM2,LU,2013,,
67,Durchlaufende Investitionsbeiträge,14451.5815,9375,12120.48115,13475,LU HRM2,LU,2013,,
6,Investitionseinnahmen gesamt,68369.16133999999,50949.3,63790.05122000001,49822.2,LU HRM2,LU,2013,,
10,Finanzvermögen,1465421.16874,0,1515506.9615100003,1454676.423,LU HRM2,LU,2013,,
102,Kurzfr. Finanzanlagen,6030.63,,1614.469,6000,LU HRM2,LU,2013,,
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),268544.12581,,312296.42997,258676.423,LU HRM2,LU,2013,,
106,Vorräte und angefangene Arbeiten,3036.24917,,3066.88462,3000,LU HRM2,LU,2013,,
107,Langfristige Finanzanlagen FV,510385.1265,,492417.9901,510000,LU HRM2,LU,2013,,
108,Sachanlagen FV,126200.05353,,125892.50868,126000,LU HRM2,LU,2013,,
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0.0,,0.0,0,LU HRM2,LU,2013,,
14,Verwaltungsvermögen,4708089.526459999,0,4703329.43061,4735893.20112,LU HRM2,LU,2013,,
144,Darlehen,341364.73267,,340392.56224,342823.23267,LU HRM2,LU,2013,,
145,Beteiligungen / Grundkapitalien,672979.19536,,672979.19636,673029.19536,LU HRM2,LU,2013,,
146,Investitionsbeiträge,442499.95893,,438331.10566,431905.26293,LU HRM2,LU,2013,,
1484,Kum. zusätzliche Abschreibungen Darlehen,,,0.0,0,LU HRM2,LU,2013,,
1485,Kum. zusätzliche Abschreibungen Beteiligungen,,,0.0,0,LU HRM2,LU,2013,,
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,,,0.0,0,LU HRM2,LU,2013,,
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,,,0.0,0,LU HRM2,LU,2013,,
1,Aktiven,6173510.6952,0,6218836.39212,6190569.624120001,LU HRM2,LU,2013,,
20,Fremdkapital,2343222.32984,0,2399843.15308,2363432.99621,LU HRM2,LU,2013,,
200,Laufende Verbindlichkeiten,188294.83193,,280999.89333,188000,LU HRM2,LU,2013,,
201,Kurzfristige Finanzverbindlichkeiten,222833.161,,230878.307,223000,LU HRM2,LU,2013,,
204,Passive Rechnungsabgrenzungen (Transit. Passiven),323198.21118,,265119.51142,314610,LU HRM2,LU,2013,,
205,Kurzfristige Rückstellungen,35953.71848,,27556.59229,30984.296,LU HRM2,LU,2013,,
206,Langfristige Finanzverbindlichkeiten,1476526.71782,,1506972.80263,1531229.59121,LU HRM2,LU,2013,,
208,Langfristige Rückstellungen,59905.6357,,47364.59435,44559.109,LU HRM2,LU,2013,,
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,36510.05373,,40951.45206,31050,LU HRM2,LU,2013,,
29,Eigenkapital,3830288.36536,,3818993.23904,3827136.62791,LU HRM2,LU,2013,,
2,Passiven,6173510.6952,0,6218836.39212,6190569.62412,LU HRM2,LU,2013,,
30,Personalaufwand,100649.915,101983.79,100842.67,103146.47,UR HRM2,UR,2013,,
31,Sach- und übriger Betriebsaufwand,54073.151,55992.025,54521.27,55030.6,UR HRM2,UR,2013,,
330,Abschreibungen Sachanlagen VV,5315.549,5083.646,4930.32,5686.04,UR HRM2,UR,2013,,
332,Abschreibungen Immaterielle Anlagen VV,1009.323,766.54,671.34,722.99,UR HRM2,UR,2013,,
339,Abtragung Bilanzfehlbetrag,0.0,0,,,UR HRM2,UR,2013,,
350,Einlagen in Fonds und Spezialfinanzierungen im FK,271.188,42.9,499.18,106.7,UR HRM2,UR,2013,,
351,Einlagen in Fonds und Spezialfinanzierungen im EK,2628.973,1102.7,2602.85,799.3,UR HRM2,UR,2013,,
36,Transferaufwand,172953.539,178394.783,175088.28,182645.11,UR HRM2,UR,2013,,
37,Durchlaufende Beiträge,27502.294,27438.5,27253.52,30083,UR HRM2,UR,2013,,
39,Interne Verrechungen,15724.873,16357.335,17105.76,16463,UR HRM2,UR,2013,,
41,Regalien und Konzessionen,29996.255,30704.5,29229.54,30921.5,UR HRM2,UR,2013,,
42,Entgelte,24198.915,23404.66,26303.29,23820.95,UR HRM2,UR,2013,,
430,Verschiedene Erträge,523.189,292,339.48,200,UR HRM2,UR,2013,,
431,Aktivierung Eigenleistung,881.96,766,821.02,771,UR HRM2,UR,2013,,
432,Bestandesveränderungen,0.0,0,,,UR HRM2,UR,2013,,
439,Übriger Ertrag,0.0,0,,,UR HRM2,UR,2013,,
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,61.508,107.7,147.76,69.8,UR HRM2,UR,2013,,
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,2537.076,1986.85,2620.6,1387.15,UR HRM2,UR,2013,,
46,Transferertrag,195334.66,198882,199033.0,205814.96,UR HRM2,UR,2013,,
47,Durchlaufende Beiträge,27502.294,27438.5,27253.52,30083,UR HRM2,UR,2013,,
49,Interne Verrechnungen,15724.873,16357.335,17105.76,16463,UR HRM2,UR,2013,,
340,Zinsaufwand,2315.593,2452.6,1866.43,1439.6,UR HRM2,UR,2013,,
341,Realisierte Kursverluste,0.0,0,,,UR HRM2,UR,2013,,
342,Kapitalbeschaffungs- und Verwaltungskosten,0.0,0,,,UR HRM2,UR,2013,,
343,Liegenschaftenaufwand FV,118.234,166,127.98,94,UR HRM2,UR,2013,,
344,Wertberichtigungen Anlagen FV,192.5,0,981.75,,UR HRM2,UR,2013,,
349,Verschiedener Finanzaufwand,0.0,0,,,UR HRM2,UR,2013,,
440,Zinsertrag,540.876,306,431.63,291,UR HRM2,UR,2013,,
441,Realisierte Gewinne FV,0.0,3800,113.63,1500,UR HRM2,UR,2013,,
442,Beteiligungsertrag FV,140.73,151,143.78,151.7,UR HRM2,UR,2013,,
443,Liegenschaftenertrag FV,262.372,270.56,265.556,270.56,UR HRM2,UR,2013,,
444,Wertberichtigungen Anlagen FV,180.547,0,85.91,,UR HRM2,UR,2013,,
445,Finanzertrag aus Darlehen und Beteiligungen VV,119.405,12,120.41,114.5,UR HRM2,UR,2013,,
446,Finanzertrag von öffentlichen Unternehmungen,8692.378,8649.4,8427.56,8388.8,UR HRM2,UR,2013,,
447,Liegenschaftenertrag VV,2881.951,2883.165,2899.16,2928.17,UR HRM2,UR,2013,,
448,Erträge von gemieteten Liegenschaften,14.025,15.2,14.96,15,UR HRM2,UR,2013,,
449,übriger Finanzertrag,0.0,0,649.6,,UR HRM2,UR,2013,,
380,a.o. Personalaufwand,0.0,0,,,UR HRM2,UR,2013,,
381,a.o. Sach- und Betriebsaufwand,0.0,0,,,UR HRM2,UR,2013,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0,,,UR HRM2,UR,2013,,
3840,a.o. Finanzaufwand (Geldwirksam),0.0,0,,,UR HRM2,UR,2013,,
3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0,,,UR HRM2,UR,2013,,
386,a.o.Transferaufwand (Geldwirksam),0.0,0,,,UR HRM2,UR,2013,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0,,,UR HRM2,UR,2013,,
389,Einlagen in das Eigenkapital,0.0,0,,,UR HRM2,UR,2013,,
481,"a.o. Regalien, Konzessionen",0.0,0,,,UR HRM2,UR,2013,,
482,a.o. Entgelte,0.0,0,,,UR HRM2,UR,2013,,
483,a.o. verschiedene Erträge,0.0,0,,,UR HRM2,UR,2013,,
484,a.o. Finanzerträge,0.0,0,,,UR HRM2,UR,2013,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0,6371.85,,UR HRM2,UR,2013,,
486,a.o. Transfererträge,0.0,0,,,UR HRM2,UR,2013,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0,,,UR HRM2,UR,2013,,
489,Entnahmen aus dem Eigenkapital,0.0,0,,,UR HRM2,UR,2013,,
3,Aufwand,382755.132,389780.81899999996,386491.35000000003,396216.80999999994,UR HRM2,UR,2013,,
4,Ertrag,387390.096,395175.67000000004,408451.74600000004,402682.08999999997,UR HRM2,UR,2013,,
50,Sachanlagen,42756.341,37234,29446.03,25988,UR HRM2,UR,2013,,
51,Investitionen auf Rechnung Dritter,62.025,0,24.98,,UR HRM2,UR,2013,,
52,Immaterielle Anlagen,743.509,701.5,482.75,339.5,UR HRM2,UR,2013,,
54,Darlehen,1064.2,15958,476.37,28208.3,UR HRM2,UR,2013,,
55,Beteiligungen und Grundkapitalien,0.0,0,,,UR HRM2,UR,2013,,
56,Eigene Investitionsbeiträge,9087.978,15453,14644.5,12929,UR HRM2,UR,2013,,
57,Durchlaufende Investitionsbeiträge,1697.011,1970.7,1667.14,1736.7,UR HRM2,UR,2013,,
580,a.o. Investitionen für Sachanlagen,,,,,UR HRM2,UR,2013,,
582,a.o. Investitionen für immaterielle Anlagen,,,,,UR HRM2,UR,2013,,
584,a.o. Investitionen für Darlehen,,,,,UR HRM2,UR,2013,,
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,,,,,UR HRM2,UR,2013,,
