HRM2-ID,HRM2-Bezeichnung,Rechnung 2013,Budget 2014,Rechnung 2014,Budget 2015,Source,Kanton,Year,Compte,Compte.1
448,Erträge von gemieteten Liegenschaften,3669.71805,1479.5,5464.57172,1781.7,ZH HRM2,ZH,2014,,
449,übriger Finanzertrag,11400.486949999999,225,7933.97225,466,ZH HRM2,ZH,2014,,
380,a.o. Personalaufwand,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
381,a.o. Sach- und Betriebsaufwand,0.0,-150000,0.0,-100000,ZH HRM2,ZH,2014,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
3840,a.o. Finanzaufwand (Geldwirksam),0.0,0,0.0,0,ZH HRM2,ZH,2014,,
3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0,0.0,0,ZH HRM2,ZH,2014,,
386,a.o.Transferaufwand (Geldwirksam),0.0,0,0.0,0,ZH HRM2,ZH,2014,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0,0.0,0,ZH HRM2,ZH,2014,,
389,Einlagen in das Eigenkapital,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
481,"a.o. Regalien, Konzessionen",0.0,0,0.0,0,ZH HRM2,ZH,2014,,
482,a.o. Entgelte,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
483,a.o. verschiedene Erträge,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
484,a.o. Finanzerträge,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
486,a.o. Transfererträge,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
489,Entnahmen aus dem Eigenkapital,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
3,Aufwand,14226798.462679999,14429956.727,14413944.859089999,14690368.94425,ZH HRM2,ZH,2014,,
4,Ertrag,14189208.396429999,14487182.384999998,14290982.500659995,14716923.310600001,ZH HRM2,ZH,2014,,
50,Sachanlagen,619146.24438,426479.1,711709.76681,492810.3,ZH HRM2,ZH,2014,,
51,Investitionen auf Rechnung Dritter,172.7887,1495.7,1248.44475,100,ZH HRM2,ZH,2014,,
52,Immaterielle Anlagen,26002.60139,42830.2,35102.23831,46736,ZH HRM2,ZH,2014,,
54,Darlehen,12106.4688,52625,12386.517,28000,ZH HRM2,ZH,2014,,
55,Beteiligungen und Grundkapitalien,0.0,200,21137.607,500000,ZH HRM2,ZH,2014,,
56,Eigene Investitionsbeiträge,208015.25093,276350.7,197149.08351,239633.7,ZH HRM2,ZH,2014,,
57,Durchlaufende Investitionsbeiträge,31354.210850000003,31730,39130.228299999995,32769,ZH HRM2,ZH,2014,,
580,a.o. Investitionen für Sachanlagen,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
582,a.o. Investitionen für immaterielle Anlagen,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
584,a.o. Investitionen für Darlehen,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
586,a.o. eigene Investitionsbeiträge,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
589,Übrige a.o. Investitionen,0.0,0,0.0,0,ZH HRM2,ZH,2014,,
5,Investitionsausgaben gesamt,896797.5650500001,831710.7,1017863.88568,1340049,ZH HRM2,ZH,2014,,
60,Übertragung von Sachanlagen in das FV,11221.70909,160,733.0319599999999,210,ZH HRM2,ZH,2014,,
61,Rückerstattungen Dritter für Investitionen,129.146,1495.7,1248.44475,100,ZH HRM2,ZH,2014,,
62,Abgang immaterielle Anlagen,180.65885,576.5,240.4521,0,ZH HRM2,ZH,2014,,
63,Investitionsbeiträge für eigene Rechnung,39170.721979999995,34758.3,73126.56423999999,23270.8,ZH HRM2,ZH,2014,,
64,Rückzahlung von Darlehen,211159.95454,105327.5,460376.41414999997,78362.7,ZH HRM2,ZH,2014,,
65,Übertragung von Beteiligungen,0.0,0,243.0,0,ZH HRM2,ZH,2014,,
66,Rückzahlung eigener Investitionsbeiträge,850.4333399999999,5600,2064.3353,200,ZH HRM2,ZH,2014,,
67,Durchlaufende Investitionsbeiträge,31354.210850000003,31730,39130.228299999995,32769,ZH HRM2,ZH,2014,,
6,Investitionseinnahmen gesamt,294066.83465,179648,577162.4708,134912.5,ZH HRM2,ZH,2014,,
10,Finanzvermögen,6590996.66416,0,7297938.63749,0,ZH HRM2,ZH,2014,,
102,Kurzfr. Finanzanlagen,180191.9606,,141707.24405,0,ZH HRM2,ZH,2014,,
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),571282.70699,,539586.0085700001,0,ZH HRM2,ZH,2014,,
106,Vorräte und angefangene Arbeiten,61243.69367,,58617.49707,0,ZH HRM2,ZH,2014,,
107,Langfristige Finanzanlagen FV,284028.6397,,96434.03485,0,ZH HRM2,ZH,2014,,
108,Sachanlagen FV,1019257.6902000001,,1011500.7761499999,0,ZH HRM2,ZH,2014,,
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0.0,,0.0,0,ZH HRM2,ZH,2014,,
14,Verwaltungsvermögen,14237719.72018,0,14063378.33987,0,ZH HRM2,ZH,2014,,
144,Darlehen,1292449.55835,,849586.16075,0,ZH HRM2,ZH,2014,,
145,Beteiligungen / Grundkapitalien,2522619.74071,,2543514.26771,0,ZH HRM2,ZH,2014,,
146,Investitionsbeiträge,2630152.68412,,2666103.47801,0,ZH HRM2,ZH,2014,,
1484,Kum. zusätzliche Abschreibungen Darlehen,0.0,,0.0,0,ZH HRM2,ZH,2014,,
1485,Kum. zusätzliche Abschreibungen Beteiligungen,0.0,,0.0,0,ZH HRM2,ZH,2014,,
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0.0,,0.0,0,ZH HRM2,ZH,2014,,
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0.0,,0.0,0,ZH HRM2,ZH,2014,,
1,Aktiven,20828716.38434,0,21361316.97736,0,ZH HRM2,ZH,2014,,
20,Fremdkapital,12374766.418639999,0,13010268.700549997,0,ZH HRM2,ZH,2014,,
200,Laufende Verbindlichkeiten,1683595.44604,,1572433.06537,0,ZH HRM2,ZH,2014,,
201,Kurzfristige Finanzverbindlichkeiten,1439749.49474,,1218059.97841,0,ZH HRM2,ZH,2014,,
204,Passive Rechnungsabgrenzungen (Transit. Passiven),1589217.121,,1872815.6787100001,0,ZH HRM2,ZH,2014,,
205,Kurzfristige Rückstellungen,432291.28427,,378318.76091,0,ZH HRM2,ZH,2014,,
206,Langfristige Finanzverbindlichkeiten,5070657.66465,,6275783.928359999,0,ZH HRM2,ZH,2014,,
208,Langfristige Rückstellungen,1311395.20922,,835170.79531,0,ZH HRM2,ZH,2014,,
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,847860.19872,,857686.4934800001,0,ZH HRM2,ZH,2014,,
29,Eigenkapital,8453949.96545,,8351048.276810001,0,ZH HRM2,ZH,2014,,
2,Passiven,20828716.38409,0,21361316.97736,0,ZH HRM2,ZH,2014,,
30,Personalaufwand,612285.1072,628344.776,614555.92936,618023.8606,LU HRM2,LU,2014,,
31,Sach- und übriger Betriebsaufwand,225901.65071,228229.041,208624.38522,225790.49293,LU HRM2,LU,2014,,
330,Abschreibungen Sachanlagen VV,116933.61346,121544.56738,122395.13278,124188.79475,LU HRM2,LU,2014,,
332,Abschreibungen Immaterielle Anlagen VV,11864.73346,12390.04,11169.35839,10914.813,LU HRM2,LU,2014,,
339,Abtragung Bilanzfehlbetrag,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
350,Einlagen in Fonds und Spezialfinanzierungen im FK,15068.06086,2200,8878.95565,2600.0,LU HRM2,LU,2014,,
351,Einlagen in Fonds und Spezialfinanzierungen im EK,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
36,Transferaufwand,1715778.43158,1685659.372,1720108.85972,1718569.61645,LU HRM2,LU,2014,,
37,Durchlaufende Beiträge,464650.73231,467384.85,475799.8227,467009.309,LU HRM2,LU,2014,,
39,Interne Verrechungen,434725.15945,422421.407,435222.33745,377628.11705,LU HRM2,LU,2014,,
41,Regalien und Konzessionen,59048.1341,55241,28702.9215,22824.0,LU HRM2,LU,2014,,
42,Entgelte,203958.65096,204948.87,205868.44239,206953.78022,LU HRM2,LU,2014,,
430,Verschiedene Erträge,264.81775,253.2,313.09895,254.0,LU HRM2,LU,2014,,
431,Aktivierung Eigenleistung,873.1895,10,1049.77595,810.0,LU HRM2,LU,2014,,
432,Bestandesveränderungen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
439,Übriger Ertrag,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,13523.99213,914.3,9861.43246,1628.9,LU HRM2,LU,2014,,
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
46,Transferertrag,1221854.13097,1187590.42222,1212650.1201,1185603.07801,LU HRM2,LU,2014,,
47,Durchlaufende Beiträge,464650.73231,467384.85,475799.8227,467009.309,LU HRM2,LU,2014,,
49,Interne Verrechnungen,434725.15945,422421.407,435222.33745,377628.11705,LU HRM2,LU,2014,,
340,Zinsaufwand,28101.36874,27639.328,25141.45543,25153.904,LU HRM2,LU,2014,,
341,Realisierte Kursverluste,0.00927,0,45.26125,0.0,LU HRM2,LU,2014,,
342,Kapitalbeschaffungs- und Verwaltungskosten,466.39799,365,323.73557,715.0,LU HRM2,LU,2014,,
343,Liegenschaftenaufwand FV,530.00215,1959,1458.82057,691.0,LU HRM2,LU,2014,,
344,Wertberichtigungen Anlagen FV,42.8616,0,7096.356,0.0,LU HRM2,LU,2014,,
349,Verschiedener Finanzaufwand,5337.44552,5565.1,3835.29843,3608.165,LU HRM2,LU,2014,,
440,Zinsertrag,3851.54099,4787.21,3085.20068,3624.72,LU HRM2,LU,2014,,
441,Realisierte Gewinne FV,5050.88736,0,1151.79921,0.0,LU HRM2,LU,2014,,
442,Beteiligungsertrag FV,12679.4905,12589,12679.497,12589.0,LU HRM2,LU,2014,,
443,Liegenschaftenertrag FV,4110.41155,9750,2059.2992,3610.0,LU HRM2,LU,2014,,
444,Wertberichtigungen Anlagen FV,9093.913,0,0.0,0.0,LU HRM2,LU,2014,,
445,Finanzertrag aus Darlehen und Beteiligungen VV,68792.48682,70378.838,70332.21036,78407.722,LU HRM2,LU,2014,,
446,Finanzertrag von öffentlichen Unternehmungen,4099.52,26.5,243.0,4000.0,LU HRM2,LU,2014,,
447,Liegenschaftenertrag VV,22660.92813,16444.24,20751.47135,22197.59,LU HRM2,LU,2014,,
448,Erträge von gemieteten Liegenschaften,0.0,0,1943.2417,0.0,LU HRM2,LU,2014,,
449,übriger Finanzertrag,57.45,0,19.28328,0.0,LU HRM2,LU,2014,,
380,a.o. Personalaufwand,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
381,a.o. Sach- und Betriebsaufwand,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
3840,a.o. Finanzaufwand (Geldwirksam),0.0,0,0.0,0.0,LU HRM2,LU,2014,,
3841,a.o. Finanzaufwand (Wertberichtigungen),0.0,0,0.0,0.0,LU HRM2,LU,2014,,
386,a.o.Transferaufwand (Geldwirksam),0.0,0,0.0,0.0,LU HRM2,LU,2014,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",0.0,0,0.0,0.0,LU HRM2,LU,2014,,
389,Einlagen in das Eigenkapital,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
481,"a.o. Regalien, Konzessionen",0.0,0,0.0,0.0,LU HRM2,LU,2014,,
482,a.o. Entgelte,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
483,a.o. verschiedene Erträge,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
484,a.o. Finanzerträge,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
486,a.o. Transfererträge,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
489,Entnahmen aus dem Eigenkapital,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
3,Aufwand,3631685.5743,3603702.48138,3634655.7085200003,3574893.07278,LU HRM2,LU,2014,,
4,Ertrag,3636872.8300799998,3611674.2378900005,3647424.5881600003,3550637.71228,LU HRM2,LU,2014,,
50,Sachanlagen,122014.36591,145380.001,123517.31783,143859.407,LU HRM2,LU,2014,,
51,Investitionen auf Rechnung Dritter,17580.7119,3400,4217.82563,1300.0,LU HRM2,LU,2014,,
52,Immaterielle Anlagen,7638.43315,7628.613,4994.88873,7192.18,LU HRM2,LU,2014,,
54,Darlehen,1705.98185,4200,2339.405,2430.0,LU HRM2,LU,2014,,
55,Beteiligungen und Grundkapitalien,0.0001,50,100.0,900.0,LU HRM2,LU,2014,,
56,Eigene Investitionsbeiträge,18594.56096,15622.74,25227.35682,14867.74,LU HRM2,LU,2014,,
57,Durchlaufende Investitionsbeiträge,12120.48115,13475,13310.807,14175.0,LU HRM2,LU,2014,,
580,a.o. Investitionen für Sachanlagen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
582,a.o. Investitionen für immaterielle Anlagen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
584,a.o. Investitionen für Darlehen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
585,a.o. Investitionen für Beteiligungen und Grundkapitalien,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
586,a.o. eigene Investitionsbeiträge,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
589,Übrige a.o. Investitionen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
5,Investitionsausgaben gesamt,179654.53502,189756.354,173707.60101,184724.327,LU HRM2,LU,2014,,
60,Übertragung von Sachanlagen in das FV,448.12439,200,680.15114,200.0,LU HRM2,LU,2014,,
61,Rückerstattungen Dritter für Investitionen,17580.7119,3400,4217.82563,1300.0,LU HRM2,LU,2014,,
62,Abgang immaterielle Anlagen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
63,Investitionsbeiträge für eigene Rechnung,30937.32745,30421,28152.65436,29286.961,LU HRM2,LU,2014,,
64,Rückzahlung von Darlehen,2678.15228,2296.2,3181.6525,2318.1,LU HRM2,LU,2014,,
65,Übertragung von Beteiligungen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
66,Rückzahlung eigener Investitionsbeiträge,25.25405,30,16.82375,30.0,LU HRM2,LU,2014,,
67,Durchlaufende Investitionsbeiträge,12120.48115,13475,13310.807,14175.0,LU HRM2,LU,2014,,
6,Investitionseinnahmen gesamt,63790.05122000001,49822.2,49559.91438000001,47310.061,LU HRM2,LU,2014,,
10,Finanzvermögen,1515506.9615100003,1454676.423,1501780.5992800002,1494890.2519999999,LU HRM2,LU,2014,,
102,Kurzfr. Finanzanlagen,1614.469,6000,3.99,1600.0,LU HRM2,LU,2014,,
104,Aktive Rechnungsabgrenzungen (Transit. Aktiven),312296.42997,258676.423,350339.46454,291690.252,LU HRM2,LU,2014,,
106,Vorräte und angefangene Arbeiten,3066.88462,3000,2847.13109,3100.0,LU HRM2,LU,2014,,
107,Langfristige Finanzanlagen FV,492417.9901,510000,451515.943,492400.0,LU HRM2,LU,2014,,
108,Sachanlagen FV,125892.50868,126000,132078.98788,125900.0,LU HRM2,LU,2014,,
109,Forderungen gegenüber Spezialfinanzierungen und Fonds im FK,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
14,Verwaltungsvermögen,4703329.43061,4735893.20112,4696053.24678,4724673.16003,LU HRM2,LU,2014,,
144,Darlehen,340392.56224,342823.23267,338357.81474,342408.26224,LU HRM2,LU,2014,,
145,Beteiligungen / Grundkapitalien,672979.19636,673029.19536,676229.19536,673929.19636,LU HRM2,LU,2014,,
146,Investitionsbeiträge,438331.10566,431905.26293,431895.33064,422087.14921,LU HRM2,LU,2014,,
1484,Kum. zusätzliche Abschreibungen Darlehen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
1485,Kum. zusätzliche Abschreibungen Beteiligungen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
1486,Kum. zusätzliche Abschreibungen Investitionsbeiträge,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
1489,Nicht zugeteilte kum. zusätzliche Abschreibungen,0.0,0,0.0,0.0,LU HRM2,LU,2014,,
1,Aktiven,6218836.39212,6190569.624120001,6197833.84606,6219563.41203,LU HRM2,LU,2014,,
20,Fremdkapital,2399843.15308,2363432.99621,2401400.0235800003,2416853.7769799996,LU HRM2,LU,2014,,
200,Laufende Verbindlichkeiten,280999.89333,188000,305035.90379,279822.415,LU HRM2,LU,2014,,
201,Kurzfristige Finanzverbindlichkeiten,230878.307,223000,192353.782,230900.0,LU HRM2,LU,2014,,
204,Passive Rechnungsabgrenzungen (Transit. Passiven),265119.51142,314610,244374.73601,240212.572,LU HRM2,LU,2014,,
205,Kurzfristige Rückstellungen,27556.59229,30984.296,27099.08451,27600.0,LU HRM2,LU,2014,,
206,Langfristige Finanzverbindlichkeiten,1506972.80263,1531229.59121,1547210.80792,1556067.23898,LU HRM2,LU,2014,,
208,Langfristige Rückstellungen,47364.59435,44559.109,45416.41195,42700.0,LU HRM2,LU,2014,,
209,Verbindlichkeiten gegenüber Spezialfinanzierungen und Fonds im FK,40951.45206,31050,39909.2974,39551.551,LU HRM2,LU,2014,,
29,Eigenkapital,3818993.23904,3827136.62791,3796433.82248,3802709.63505,LU HRM2,LU,2014,,
2,Passiven,6218836.39212,6190569.62412,6197833.84606,6219563.41203,LU HRM2,LU,2014,,
30,Personalaufwand,100842.67,103146.47,102534.5,103449.6,UR HRM2,UR,2014,,
31,Sach- und übriger Betriebsaufwand,54521.27,55030.6,50006.4,54853.6,UR HRM2,UR,2014,,
330,Abschreibungen Sachanlagen VV,4930.32,5686.04,5326.3,5753.2,UR HRM2,UR,2014,,
332,Abschreibungen Immaterielle Anlagen VV,671.34,722.99,627.0,774,UR HRM2,UR,2014,,
339,Abtragung Bilanzfehlbetrag,,,0.0,0,UR HRM2,UR,2014,,
350,Einlagen in Fonds und Spezialfinanzierungen im FK,499.18,106.7,339.7,253.7,UR HRM2,UR,2014,,
351,Einlagen in Fonds und Spezialfinanzierungen im EK,2602.85,799.3,2300.8,570,UR HRM2,UR,2014,,
36,Transferaufwand,175088.28,182645.11,171041.5,189598.3,UR HRM2,UR,2014,,
37,Durchlaufende Beiträge,27253.52,30083,31513.6,32436.5,UR HRM2,UR,2014,,
39,Interne Verrechungen,17105.76,16463,16257.1,16593.8,UR HRM2,UR,2014,,
41,Regalien und Konzessionen,29229.54,30921.5,25698.1,34859,UR HRM2,UR,2014,,
42,Entgelte,26303.29,23820.95,24219.2,23505,UR HRM2,UR,2014,,
430,Verschiedene Erträge,339.48,200,200.0,3,UR HRM2,UR,2014,,
431,Aktivierung Eigenleistung,821.02,771,746.7,601,UR HRM2,UR,2014,,
432,Bestandesveränderungen,,,0.0,0,UR HRM2,UR,2014,,
439,Übriger Ertrag,,,128.1,0,UR HRM2,UR,2014,,
450,Entnahmen aus Fonds und Spezialfinanzierungen im Fremdkapital,147.76,69.8,224.6,220.8,UR HRM2,UR,2014,,
451,Entnahmen aus Fonds und Spezialfinanzierungen im Eigenkapital,2620.6,1387.15,239.6,863.6,UR HRM2,UR,2014,,
46,Transferertrag,199033.0,205814.96,197514.6,205451.7,UR HRM2,UR,2014,,
47,Durchlaufende Beiträge,27253.52,30083,31513.6,32436.5,UR HRM2,UR,2014,,
49,Interne Verrechnungen,17105.76,16463,16257.1,16593.8,UR HRM2,UR,2014,,
340,Zinsaufwand,1866.43,1439.6,1437.3,1072.7,UR HRM2,UR,2014,,
341,Realisierte Kursverluste,,,1.2,0,UR HRM2,UR,2014,,
342,Kapitalbeschaffungs- und Verwaltungskosten,,,0.0,0,UR HRM2,UR,2014,,
343,Liegenschaftenaufwand FV,127.98,94,101.5,95,UR HRM2,UR,2014,,
344,Wertberichtigungen Anlagen FV,981.75,,2015.6,0,UR HRM2,UR,2014,,
349,Verschiedener Finanzaufwand,,,0.0,0,UR HRM2,UR,2014,,
440,Zinsertrag,431.63,291,386.9,330.1,UR HRM2,UR,2014,,
441,Realisierte Gewinne FV,113.63,1500,337.1,0,UR HRM2,UR,2014,,
442,Beteiligungsertrag FV,143.78,151.7,148.0,151.7,UR HRM2,UR,2014,,
443,Liegenschaftenertrag FV,265.556,270.56,278.5,270.6,UR HRM2,UR,2014,,
444,Wertberichtigungen Anlagen FV,85.91,,2175.3,0,UR HRM2,UR,2014,,
445,Finanzertrag aus Darlehen und Beteiligungen VV,120.41,114.5,120.2,115,UR HRM2,UR,2014,,
446,Finanzertrag von öffentlichen Unternehmungen,8427.56,8388.8,8456.4,8610.8,UR HRM2,UR,2014,,
447,Liegenschaftenertrag VV,2899.16,2928.17,2929.5,2971.5,UR HRM2,UR,2014,,
448,Erträge von gemieteten Liegenschaften,14.96,15,13.4,15.2,UR HRM2,UR,2014,,
449,übriger Finanzertrag,649.6,,0.0,0,UR HRM2,UR,2014,,
380,a.o. Personalaufwand,,,,,UR HRM2,UR,2014,,
381,a.o. Sach- und Betriebsaufwand,,,,,UR HRM2,UR,2014,,
383,Zusätzliche Abschreibungen Sachanlagen und immat. Anlagen VV,,,,,UR HRM2,UR,2014,,
3840,a.o. Finanzaufwand (Geldwirksam),,,,,UR HRM2,UR,2014,,
3841,a.o. Finanzaufwand (Wertberichtigungen),,,,,UR HRM2,UR,2014,,
386,a.o.Transferaufwand (Geldwirksam),,,,,UR HRM2,UR,2014,,
387,"Zusätzlich Abschreibungen Darlehen, Beteiligungen, Invest.-Beiträge VV",,,,,UR HRM2,UR,2014,,
389,Einlagen in das Eigenkapital,,,,,UR HRM2,UR,2014,,
481,"a.o. Regalien, Konzessionen",,,,,UR HRM2,UR,2014,,
482,a.o. Entgelte,,,,,UR HRM2,UR,2014,,
483,a.o. verschiedene Erträge,,,,,UR HRM2,UR,2014,,
484,a.o. Finanzerträge,,,,,UR HRM2,UR,2014,,
485,a.o. Entnahmen aus Fonds und Spezialfinanzierungen,6371.85,,,,UR HRM2,UR,2014,,
486,a.o. Transfererträge,,,,,UR HRM2,UR,2014,,
487,Zusätzliche Auflösung passivierter Investitionsbeiträge,,,,,UR HRM2,UR,2014,,
489,Entnahmen aus dem Eigenkapital,,,,,UR HRM2,UR,2014,,
3,Aufwand,386491.35000000003,396216.80999999994,383502.4999999999,405450.4,UR HRM2,UR,2014,,
4,Ertrag,408451.74600000004,402682.08999999997,399435.0,410842.3,UR HRM2,UR,2014,,
50,Sachanlagen,29446.03,25988,26696.2,21035,UR HRM2,UR,2014,,
51,Investitionen auf Rechnung Dritter,24.98,,25.0,0,UR HRM2,UR,2014,,
52,Immaterielle Anlagen,482.75,339.5,287.2,439.5,UR HRM2,UR,2014,,
54,Darlehen,476.37,28208.3,1042.9,21937.7,UR HRM2,UR,2014,,
55,Beteiligungen und Grundkapitalien,,,210.0,690,UR HRM2,UR,2014,,
56,Eigene Investitionsbeiträge,14644.5,12929,12052.8,12484,UR HRM2,UR,2014,,
