Region,Acc-ID,Year,Realized,Budget y,Budget y+1,Slack
AG,67,2011,15270.338591666668,14364.486666666666,13799.091666666667,-905.8519250000027
AG,30,2012,1561508.628,1576616.02,1593247.65,15107.391999999993
AG,31,2012,328018.329,369519.868,337659.21,41501.53899999999
AG,33,2012,7130.094838142395,783271.0901947021,-2434204.603240967,776140.9953565598
AG,34,2012,59164.111,58242.123,49626.0,-921.9879999999976
AG,34,2012,562338.93575,563404.3,585249.365,1065.3642500001006
AG,35,2012,562338.93575,563404.3,585249.365,1065.3642500001006
AG,35,2012,52728.32,19782.77,18539.67,-32945.55
AG,36,2012,562338.93575,563404.3,585249.365,1065.3642500001006
AG,37,2012,562338.93575,563404.3,585249.365,1065.3642500001006
AG,38,2012,-6116682.075439453,100267.7710404396,356638.26944351196,6216949.846479893
AG,39,2012,227324.201,208852.2,221942.1,-18472.00099999999
AG,40,2012,1611065.6079177856,-2312540.4075927734,7501095.906005859,-3923606.015510559
AG,41,2012,177934.103,161169.875,172328.515,-16764.228000000003
AG,42,2012,230221.498,214180.5,234819.8,-16040.997999999992
AG,43,2012,177934.103,161169.875,172328.515,-16764.228000000003
AG,44,2012,412943.771,415446.275,426940.87975,2502.5040000000154
AG,45,2012,412943.771,415446.275,426940.87975,2502.5040000000154
AG,45,2012,71257.834,119198.9,80380.419,47941.06599999999
AG,46,2012,412943.771,415446.275,426940.87975,2502.5040000000154
AG,47,2012,412943.771,415446.275,426940.87975,2502.5040000000154
AG,48,2012,92082.80689954758,3937939.0737304688,-5594158.204772949,3845856.266830921
AG,49,2012,227324.201,208852.2,221942.1,-18472.00099999999
AG,50,2012,248796.235,272395.1,263642.934,23598.86499999999
AG,56,2012,27279.875,24898.666666666664,23418.166666666664,-2381.2083333333358
AG,57,2012,27279.875,24898.666666666664,23418.166666666664,-2381.2083333333358
AG,58,2012,27279.875,24898.666666666664,23418.166666666664,-2381.2083333333358
AG,60,2012,2099.3845,2636.0,4681.0,536.6154999999999
AG,61,2012,2099.3845,2636.0,4681.0,536.6154999999999
AG,62,2012,14627.733166666669,13799.091666666667,14706.9875,-828.6415000000015
AG,63,2012,14627.733166666669,13799.091666666667,14706.9875,-828.6415000000015
AG,64,2012,14627.733166666669,13799.091666666667,14706.9875,-828.6415000000015
AG,65,2012,14627.733166666669,13799.091666666667,14706.9875,-828.6415000000015
AG,66,2012,14627.733166666669,13799.091666666667,14706.9875,-828.6415000000015
AG,67,2012,14627.733166666669,13799.091666666667,14706.9875,-828.6415000000015
AG,30,2013,1623449.7,1593247.65,1629823.0,-30202.050000000047
AG,30,2013,1582263.4880349636,1575768.7577438056,1629823.0,-6494.730291157961
AG,31,2013,310293.2,337659.21,367983.0,27366.01000000001
AG,31,2013,341594.9163684845,360292.736728549,367201.0,18697.820360064507
AG,33,2013,26607.324083328247,614746.469871521,-1813538.9129638672,588139.1457881927
AG,34,2013,48680.3,49626.0,42470.0,945.6999999999971
AG,34,2013,598406.175,585249.365,637609.8250000001,-13156.810000000056
AG,35,2013,598406.175,585249.365,637609.8250000001,-13156.810000000056
AG,35,2013,60693.2,18539.67,27698.6,-42153.53
AG,36,2013,598406.175,585249.365,637609.8250000001,-13156.810000000056
AG,36,2013,1143220.906463623,1143389.275894165,2278579.2,168.3694305419922
AG,37,2013,598406.175,585249.365,637609.8250000001,-13156.810000000056
AG,37,2013,466865.94860839844,470418.338344574,293196.6,3552.389736175537
AG,38,2013,-4573483.4337768555,88459.56103038788,279035.5033416748,4661942.994807243
AG,39,2013,208133.1,221942.1,222336.2,13809.0
AG,39,2013,228376.40907287598,219131.50757718086,222336.2,-9244.901495695114
AG,40,2013,1819862.0900039673,-1167729.305847168,6323787.404541016,-2987591.3958511353
AG,41,2013,180424.7,172328.515,192106.25,-8096.184999999998
AG,41,2013,149878.9408683777,163297.3206076622,118232.0,13418.379739284515
AG,42,2013,232604.3,234819.8,192033.7,2215.5
AG,42,2013,270191.74501752853,261666.60680103302,265900.0,-8525.138216495514
AG,43,2013,180424.7,172328.515,192106.25,-8096.184999999998
AG,44,2013,434513.275,426940.87975,452722.125,-7572.395250000001
AG,45,2013,434513.275,426940.87975,452722.125,-7572.395250000001
AG,45,2013,81726.0,80380.419,135018.0,-1345.5810000000056
AG,46,2013,434513.275,426940.87975,452722.125,-7572.395250000001
AG,46,2013,775562.7362670898,779903.1201553345,1517691.9,4340.383888244629
AG,47,2013,434513.275,426940.87975,452722.125,-7572.395250000001
AG,47,2013,365722.56066322327,367860.68675231934,293196.6,2138.1260890960693
AG,48,2013,79921.05576658249,2982395.8624572754,-4271878.745178223,2902474.806690693
AG,49,2013,208133.1,221942.1,222336.2,13809.0
AG,49,2013,228376.40907287598,219131.50757718086,222336.2,-9244.901495695114
AG,50,2013,214353.2,263642.934,250288.6,49289.734
AG,50,2013,222632.8954563141,261836.59578704834,250288.6,39203.70033073425
AG,56,2013,23927.63333333333,23418.166666666664,8698.333333333332,-509.46666666666715
AG,56,2013,21567.375019550323,19932.051218032837,20336.5,-1635.3238015174866
AG,57,2013,23927.63333333333,23418.166666666664,8698.333333333332,-509.46666666666715
AG,57,2013,14797.294872760773,15290.350357532501,5758.5,493.0554847717285
AG,58,2013,23927.63333333333,23418.166666666664,8698.333333333332,-509.46666666666715
AG,60,2013,6631.65,4681.0,2125.0,-1950.6499999999996
AG,60,2013,5815.648459911346,3458.9853599071503,4250.0,-2356.663100004196
AG,61,2013,6631.65,4681.0,2125.0,-1950.6499999999996
AG,61,2013,2632.308709323406,3448.5434470176697,3348.6571424007416,816.2347376942635
AG,62,2013,11260.233333333332,14706.9875,14816.7,3446.7541666666675
AG,62,2013,12074.388345617801,14366.266375422478,15167.107875466347,2291.8780298046768
AG,63,2013,11260.233333333332,14706.9875,14816.7,3446.7541666666675
AG,63,2013,37289.489727020264,41988.11061191559,83121.7,4698.620884895325
AG,64,2013,11260.233333333332,14706.9875,14816.7,3446.7541666666675
AG,64,2013,12074.388345617801,14366.266375422478,15167.107875466347,2291.8780298046768
AG,65,2013,11260.233333333332,14706.9875,14816.7,3446.7541666666675
AG,65,2013,12074.388345617801,14366.266375422478,15167.107875466347,2291.8780298046768
AG,66,2013,11260.233333333332,14706.9875,14816.7,3446.7541666666675
AG,66,2013,9940.675763964653,10097.894275188446,20.0,157.21851122379303
AG,67,2013,11260.233333333332,14706.9875,14816.7,3446.7541666666675
AG,67,2013,10140.017922520638,11126.884100794792,5758.5,986.8661782741547
AG,30,2014,1632056.36215,1629823.0,1607797.012,-2233.3621499999426
AG,30,2014,1632056.36215,1629823.0,1607797.012,-2233.3621499999426
AG,31,2014,373746.61926,367983.0,371821.081,-5763.619260000007
AG,31,2014,372969.30954,367201.0,371422.081,-5768.3095399999875
AG,33,2014,48361.34977340698,473174.39195251465,-1274811.7899780273,424813.04217910767
AG,34,2014,37859.70469,42470.0,30190.4,4610.295310000001
AG,34,2014,628730.839195,637609.8250000001,641351.1147500001,8878.985805000062
AG,35,2014,628730.839195,637609.8250000001,641351.1147500001,8878.985805000062
AG,35,2014,53025.47881,27698.6,172084.1904,-25326.878810000002
AG,36,2014,628730.839195,637609.8250000001,641351.1147500001,8878.985805000062
AG,36,2014,2281100.78334,2278579.2,2302243.507,-2521.5833399998955
AG,37,2014,628730.839195,637609.8250000001,641351.1147500001,8878.985805000062
AG,37,2014,254995.21963,293196.6,294824.6,38201.38036999997
AG,38,2014,-3240217.3505249023,77901.47202062607,212260.66924667358,3318118.8225455284
AG,39,2014,201908.9806,222336.2,227074.1,20427.2194
AG,39,2014,201908.9806,222336.2,227074.1,20427.2194
AG,40,2014,2003804.1667251587,-177831.5044555664,5301166.503234863,-2181635.671180725
AG,41,2014,172684.380565,192106.25,257084.26,19421.869435
AG,41,2014,65846.99031,118232.0,233395.0,52385.009690000006
AG,42,2014,167227.33318999998,192033.7,188703.0,24806.366810000036
AG,42,2014,278563.59537,265900.0,280702.02,-12663.595369999995
AG,43,2014,172684.380565,192106.25,257084.26,19421.869435
AG,44,2014,440249.0389325,452722.125,457223.6210825,12473.0860675
AG,45,2014,440249.0389325,452722.125,457223.6210825,12473.0860675
AG,45,2014,154005.68882,135018.0,112270.3,-18987.68882000001
AG,46,2014,440249.0389325,452722.125,457223.6210825,12473.0860675
AG,46,2014,1506000.9361,1517691.9,1534069.88433,11690.963899999857
AG,47,2014,440249.0389325,452722.125,457223.6210825,12473.0860675
AG,47,2014,254995.21963,293196.6,294824.6,38201.38036999997
AG,48,2014,69257.62868499756,2160536.805267334,-3122220.633666992,2091279.1765823364
AG,49,2014,201908.9806,222336.2,227074.1,20427.2194
AG,49,2014,201908.9806,222336.2,227074.1,20427.2194
AG,50,2014,194296.97918,250288.6,287211.862,55991.62082000001
AG,50,2014,194216.95009,250288.6,287211.862,56071.64991000001
AG,56,2014,7646.444666666666,8698.333333333332,11611.882666666666,1051.8886666666658
AG,56,2014,20269.29685,20336.5,30663.648,67.20315000000119
AG,57,2014,7646.444666666666,8698.333333333332,11611.882666666666,1051.8886666666658
AG,57,2014,2670.03715,5758.5,4172.0,3088.46285
AG,58,2014,7646.444666666666,8698.333333333332,11611.882666666666,1051.8886666666658
AG,60,2014,6430.383723735809,2125.0,2834.5,-4305.383723735809
AG,60,2014,6430.383723735809,4250.0,5669.0,-2180.3837237358093
AG,61,2014,1826.693572819233,2125.0,2834.5,298.30642718076706
AG,61,2014,80.02909,3184.7437419891357,2310.1285705566406,3104.7146519891357
AG,62,2014,10595.539171666667,14816.7,16464.281666666666,4221.1608283333335
AG,62,2014,10324.154167387635,14930.273708820343,16347.479041814804,4606.1195414327085
AG,63,2014,10595.539171666667,14816.7,16464.281666666666,4221.1608283333335
AG,63,2014,60823.16879,83121.7,94613.69,22298.531209999994
AG,64,2014,10595.539171666667,14816.7,16464.281666666666,4221.1608283333335
AG,64,2014,10324.154167387635,14930.273708820343,16347.479041814804,4606.1195414327085
AG,65,2014,10595.539171666667,14816.7,16464.281666666666,4221.1608283333335
AG,65,2014,10324.154167387635,14930.273708820343,16347.479041814804,4606.1195414327085
AG,66,2014,10595.539171666667,14816.7,16464.281666666666,4221.1608283333335
AG,66,2014,7099.769419670105,20.0,6733.040766716003,-7079.769419670105
AG,67,2014,10595.539171666667,14816.7,16464.281666666666,4221.1608283333335
AG,67,2014,2670.03715,5758.5,4172.0,3088.46285
AG,30,2015,1628166.021,1607797.012,1614778.712,-20369.008999999845
AG,31,2015,404408.708,371422.081,400961.178,-32986.62699999998
AG,33,2015,72392.1719045639,358554.8564758301,-818023.2343139648,286162.6845712662
AG,34,2015,281300.65101623535,282834.7014808655,285035.30073547363,1534.050464630127
AG,35,2015,228652.88613128662,278666.30352020264,323462.69303894043,50013.417388916016
AG,36,2015,2337764.43,2302243.507,2357274.257,-35520.92299999995
AG,37,2015,267663.949,294824.6,265638.6,27160.650999999954
AG,38,2015,-2116883.8255615234,68593.50401353836,156313.7671737671,2185477.329575062
AG,39,2015,220910.747,227074.1,205689.05,6163.353000000003
AG,40,2015,2162891.8380508423,657152.9967651367,4433233.2021484375,-1505738.8412857056
AG,41,2015,179322.808,233395.0,73443.0,54072.19200000001
AG,42,2015,316691.875,280702.02,307965.96,-35989.85499999998
AG,43,2015,133277.11910915375,143282.81003379822,183640.99034118652,10005.69092464447
AG,44,2015,329823.3940753937,380141.4364376068,369077.5777873993,50318.042362213135
AG,45,2015,260144.72172927856,253502.76164627075,259000.81394577026,-6641.9600830078125
AG,46,2015,1558646.04,1534069.88433,1607134.893,-24576.155670000007
AG,47,2015,267663.949,294824.6,265638.6,27160.650999999954
AG,48,2015,60092.5256562233,1472361.9022827148,-2145183.8704833984,1412269.3766264915
AG,49,2015,220910.747,227074.1,205689.05,6163.353000000003
AG,50,2015,224841.276,287211.862,251933.5,62370.58600000001
AG,56,2015,40337.226,30663.648,32694.44,-9673.578000000001
AG,57,2015,2692.659,4172.0,5230.0,1479.341
AG,58,2015,-20198.596035003662,-12134.933311462402,6773.852657318115,8063.66272354126
AG,60,2015,7476.204,5669.0,962.309,-1807.2039999999997
AG,61,2015,985.062,2103.6701045036316,400.0,1118.6081045036317
AG,62,2015,8562.87562026456,15831.834792256355,17897.69312429428,7268.959171991795
AG,63,2015,93822.136,94613.69,112288.535,791.5540000000037
AG,64,2015,8562.87562026456,15831.834792256355,17897.69312429428,7268.959171991795
AG,65,2015,8562.87562026456,15831.834792256355,17897.69312429428,7268.959171991795
AG,66,2015,316.544,4957.453878164291,362.5,4640.9098781642915
AG,67,2015,2692.659,4172.0,5230.0,1479.341
AG,30,2016,1608937.04246,1614778.712,1592225.468,5841.669540000148
AG,31,2016,402694.05387,400961.178,410371.34115,-1732.875869999989
AG,33,2016,98699.79048061371,270887.8634262085,-443173.24588012695,172188.0729455948
AG,34,2016,250436.87105941772,252171.35501480103,252347.54334259033,1734.4839553833008
AG,35,2016,202554.58359718323,252410.83339691162,299723.2905883789,49856.24979972839
AG,36,2016,2415289.12479,2357274.257,2444318.582,-58014.86778999958
AG,37,2016,260387.98963,265638.6,262162.7,5250.61036999998
AG,38,2016,-1203482.8587036133,60535.65700721741,111194.79711151123,1264018.5157108307
AG,39,2016,195876.98126,205689.05,205492.0,9812.068739999988
AG,40,2016,2297125.1039886475,1337224.1977539062,3719987.5014038086,-959900.9062347412
AG,41,2016,124659.33482,73443.0,151783.0,-51216.334820000004
AG,42,2016,335493.24514,307965.96,284368.228,-27527.285139999993
AG,43,2016,112742.84603309631,125522.73232650757,165729.53288459778,12779.886293411255
AG,44,2016,304457.5778388977,353330.0019607544,340246.62948322296,48872.42412185669
AG,45,2016,245339.49070739746,235067.25730323792,237630.5522556305,-10272.233404159546
AG,46,2016,1594179.98673,1607134.893,1663537.938,12954.90626999992
AG,47,2016,260387.98963,265638.6,262162.7,5250.61036999998
AG,48,2016,52425.74667930603,917871.1534423828,-1340768.4555664062,865445.4067630768
AG,49,2016,195876.98126,205689.05,205492.0,9812.068739999988
AG,50,2016,246225.38845,251933.5,222204.2342,5708.111550000001
AG,56,2016,31102.44287,32694.44,48269.43,1591.9971299999997
AG,57,2016,6539.15136,5230.0,3900.0,-1309.1513599999998
AG,58,2016,-60153.526752471924,-41931.993282318115,4338.228111982346,18221.53347015381
AG,60,2016,6172.832673549652,962.309,6801.4,-5210.523673549652
AG,61,2016,-89.79822,400.0,-2207.000000476837,489.79822
AG,62,2016,6790.552704248577,17070.949625372887,19817.75012266636,10280.39692112431
AG,63,2016,110643.51154,112288.535,97683.608,1645.0234599999967
AG,64,2016,6790.552704248577,17070.949625372887,19817.75012266636,10280.39692112431
AG,65,2016,6790.552704248577,17070.949625372887,19817.75012266636,10280.39692112431
AG,66,2016,63.4163,362.5,253.0,299.0837
AG,67,2016,6539.15136,5230.0,3900.0,-1309.1513599999998
AG,30,2017,1594447.25285,1592225.468,1622391.228,-2221.784849999938
AG,31,2017,378815.15622,410371.34115,406301.6167,31556.18492999999
AG,33,2017,127284.2054977417,210173.4127960205,-150261.82482910156,82889.20729827881
AG,34,2017,209967.20334243774,211660.87184143066,210440.11640930176,1693.66849899292
AG,35,2017,184630.59658432007,216703.63122558594,264413.5169143677,32073.03464126587
AG,36,2017,2449828.88484,2444318.582,2505940.886,-5510.3028400000185
AG,37,2017,280982.41944,262162.7,273408.973,-18819.719440000015
AG,38,2017,-500014.45025634766,53727.93100309372,76903.7590637207,553742.3812594414
AG,39,2017,209250.59652,205492.0,370297.3,-3758.596519999992
AG,40,2017,2406503.9645462036,1862382.0986938477,3161429.400695801,-544121.865852356
AG,41,2017,162905.57137,151783.0,270111.0,-11122.57136999999
AG,42,2017,310194.82046,284368.228,284749.8,-25826.592460000014
AG,43,2017,89939.61152744293,103222.62340927124,139782.13140678406,13283.011881828308
AG,44,2017,281770.61724567413,318977.6726074219,308414.3050374985,37207.05536174774
AG,45,2017,220865.93616867065,208660.88516235352,208292.77183151245,-12205.051006317139
AG,46,2017,1703889.05618,1663537.938,1673705.673,-40351.11817999999
AG,47,2017,280982.41944,262162.7,273408.973,-18819.719440000015
AG,48,2017,46257.29175424576,497064.5588378906,-708974.3888549805,450807.26708364487
AG,49,2017,209250.59652,205492.0,370297.3,-3758.596519999992
AG,50,2017,198074.27573,222204.2342,218279.1219,24129.958470000012
AG,56,2017,42012.03687,48269.43,38416.14,6257.393129999997
AG,57,2017,4938.95615,3900.0,3607.0,-1038.95615
AG,58,2017,-112127.34115219116,-80217.78657913208,2612.6782286167145,31909.554573059082
AG,60,2017,6824.94544,6801.4,1388.8,-23.54544000000078
AG,61,2017,325.59918,-2510.298968553543,-5685.599999904633,-2835.8981485535433
AG,62,2017,5007.185419335961,18647.618208646774,22107.650037050247,13640.432789310813
AG,63,2017,89578.39447,97683.608,93381.69,8105.213529999994
AG,64,2017,5007.185419335961,18647.618208646774,22107.650037050247,13640.432789310813
AG,65,2017,5007.185419335961,18647.618208646774,22107.650037050247,13640.432789310813
AG,66,2017,3665.69413,253.0,715.3,-3412.69413
AG,67,2017,4938.95615,3900.0,3607.0,-1038.95615
AG,30,2018,1591412.1184,1622391.228,1652946.81,30979.10959999985
AG,31,2018,376240.65035,406301.6167,427424.3518,30060.966350000002
AG,33,2018,158145.41695976257,176411.5046005249,60711.02893066406,18266.08764076233
AG,34,2018,159891.64785766602,161303.2519721985,159313.0199394226,1411.6041145324707
AG,35,2018,174880.9250946045,171544.6970062256,217533.37200927734,-3336.2280883789062
AG,36,2018,2468926.54291,2505940.886,2587021.515,37014.3430900001
AG,37,2018,280253.82032,273408.973,290272.3,-6844.847320000001
AG,38,2018,-6478.60009765625,48170.32600021362,53440.65302276611,54648.92609786987
AG,39,2018,425417.84453,370297.3,241824.891,-55120.544530000014
AG,40,2018,2491028.4197387695,2232626.699279785,2757558.9002075195,-258401.72045898438
AG,41,2018,345546.06211,270111.0,125195.51,-75435.06211
AG,42,2018,337444.71438,284749.8,295677.921,-52694.91438000003
AG,43,2018,64867.4155921936,76382.48328399658,105798.78590202332,11515.067691802979
AG,44,2018,261762.51229858398,277084.4483680725,273580.60445022583,15321.936069488525
AG,45,2018,186724.05812454224,174283.64521980286,170987.47267723083,-12440.41290473938
AG,46,2018,1706998.56283,1673705.673,1782602.62075,-33292.88983
AG,47,2018,280253.82032,273408.973,290272.3,-6844.847320000001
AG,48,2018,41587.160880088806,209942.11834716797,-249801.6703491211,168354.95746707916
AG,49,2018,425417.84453,370297.3,241824.891,-55120.544530000014
AG,50,2018,201403.6721,218279.1219,227780.26543,16875.449800000002
AG,56,2018,33499.29364,38416.14,52184.3,4916.846359999996
AG,57,2018,4074.9174,3607.0,2824.5,-467.9173999999998
AG,58,2018,-176120.03923416138,-126992.3131980896,1597.2030079364777,49127.72603607178
AG,60,2018,1349.772,1388.8,1833.571,39.02800000000002
AG,61,2018,1.1609,-6043.194404125214,-9977.557142019272,-6044.3553041252135
AG,62,2018,3212.773765537888,20561.84054172039,24767.392867684364,17349.066776182503
AG,63,2018,76678.53917,93381.69,76051.69876,16703.15083
AG,64,2018,3212.773765537888,20561.84054172039,24767.392867684364,17349.066776182503
AG,65,2018,3212.773765537888,20561.84054172039,24767.392867684364,17349.066776182503
AG,66,2018,699.80463,715.3,325.0,15.49536999999998
AG,67,2018,4074.9174,3607.0,2824.5,-467.9173999999998
AG,30,2019,1627394.00158,1652946.81,1691499.86,25552.808420000132
AG,31,2019,393083.13309,427424.3518,427038.4628,34341.21870999999
AG,33,2019,191283.42486,169602.13879,189745.31546,-21681.286070000002
AG,34,2019,16846.75354,15454.0,13307.08,-1392.7535400000015
AG,35,2019,35788.16852,40787.3,36272.925,4999.131480000004
AG,36,2019,2521447.79698,2587021.515,2671028.638,65573.71802000003
AG,37,2019,303620.92332,290272.3,316928.8,-13348.623320000013
AG,38,2019,277124.69202,43862.842,40805.479,-233261.85002
AG,39,2019,237174.37713,241824.891,245787.061,4650.513869999995
AG,40,2019,2550698.46957,2447958.0,2508376.0,-102740.46957000019
AG,41,2019,177860.2044,125195.51,125144.0,-52664.69439999999
AG,42,2019,322074.71804,295677.921,302228.321,-26396.797040000034
AG,43,2019,1419.85087,589.5,413.25,-830.35087
AG,44,2019,133073.99288,159632.58345,139001.9287,26558.59057
AG,45,2019,52429.916,62462.84727,98413.71187,10032.931270000001
AG,46,2019,1770647.10312,1782602.62075,1912536.25875,11955.5176299999
AG,47,2019,303620.92332,290272.3,316928.8,-13348.623320000013
AG,48,2019,38415.35406,56503.832,36749.7,18088.477940000004
AG,49,2019,237174.37713,241824.891,245787.061,4650.513869999995
AG,50,2019,221763.41771,227780.26543,256276.303,6016.847719999991
AG,56,2019,49288.78435,52184.3,88367.97,2895.515650000001
AG,57,2019,4982.1137,2824.5,3478.64,-2157.6137
AG,58,2019,-252131.62101745605,-182255.57313919067,1291.8024492263794,69876.04787826538
AG,60,2019,2019.934,1833.571,621.767,-186.36300000000006
AG,61,2019,25.848,-10393.363772153854,-15082.871426582336,-10419.211772153854
AG,62,2019,1407.3177428357303,22813.616624474525,27796.978614091873,21406.298881638795
AG,63,2019,69856.5949,76051.69876,86472.37648,6195.103860000003
AG,64,2019,1407.3177428357303,22813.616624474525,27796.978614091873,21406.298881638795
AG,65,2019,1407.3177428357303,22813.616624474525,27796.978614091873,21406.298881638795
AG,66,2019,528.45262,325.0,127.5,-203.45262000000002
AG,67,2019,4982.1137,2824.5,3478.64,-2157.6137
AG,30,2020,1659027.64689,1691499.86,1724699.225,32472.213110000128
AG,31,2020,405094.50992,427038.4628,446347.6857,21943.952879999997
AG,33,2020,226698.22921,189745.31546,236841.03452,-36952.91374999998
AG,34,2020,13513.88183,13307.08,13652.0,-206.80183000000034
AG,35,2020,71557.41513,36272.925,35099.99,-35284.49012999999
AG,36,2020,2726771.84121,2671028.638,2745165.651,-55743.203210000414
AG,37,2020,304362.68607,316928.8,303228.7,12566.113929999992
AG,38,2020,350795.42554,40805.479,38998.237,-309989.94654000003
AG,39,2020,241698.95764,245787.061,259081.952,4088.103359999979
AG,40,2020,2585514.11394,2508376.0,2413880.7,-77138.11394000007
AG,41,2020,307284.14139,125144.0,178138.0,-182140.14139
AG,42,2020,310543.59067,302228.321,300182.814,-8315.269670000009
AG,43,2020,3197.85811,413.25,659.25,-2784.60811
AG,44,2020,162944.2956,139001.9287,169915.1639,-23942.366900000023
AG,45,2020,119934.74239,98413.71187,49698.3403,-21521.03052
AG,46,2020,1918227.42853,1912536.25875,1979176.58475,-5691.16977999988
AG,47,2020,304362.68607,316928.8,303228.7,12566.113929999992
AG,48,2020,36741.87129,36749.7,150679.722,7.828709999994317
AG,49,2020,241698.95764,245787.061,259081.952,4088.103359999979
AG,50,2020,282044.73147,256276.303,240417.0063,-25768.428469999984
AG,56,2020,76105.75532,88367.97,91658.3,12262.214680000005
AG,57,2020,1961.0352,3478.64,5522.5,1517.6047999999998
AG,58,2020,-340162.0864753723,-246007.56640625,1696.4765532016754,94154.52006912231
AG,60,2020,442.1183,621.767,814.1631461083889,179.64870000000008
AG,61,2020,-203.52981060743332,-15560.807072877884,-21001.542853355408,-15357.27726227045
AG,62,2020,-409.18264876306057,25402.946457386017,31196.4072766304,25812.129106149077
AG,63,2020,92049.69357,86472.37648,89367.774,-5577.317089999997
AG,64,2020,-409.18264876306057,25402.946457386017,31196.4072766304,25812.129106149077
AG,65,2020,-409.18264876306057,25402.946457386017,31196.4072766304,25812.129106149077
AG,66,2020,375.66281,127.5,137.5,-248.16280999999998
AG,67,2020,1961.0352,3478.64,5522.5,1517.6047999999998
AG,30,2021,1710857.49536,1724699.225,1824800.673,13841.729640000034
AG,31,2021,465105.56175,446347.6857,486337.94,-18757.87605000002
AG,33,2021,264389.83,236841.03452,201998.18638,-27548.79548000003
AG,34,2021,13314.42335,13652.0,12107.0,337.5766500000009
AG,35,2021,355453.6455,35099.99,117736.178,-320353.6555
AG,36,2021,2922549.08005,2745165.651,2777999.43,-177383.42904999992
AG,37,2021,282179.67156,303228.7,321373.1,21049.028440000024
AG,38,2021,214533.60106,38998.237,48018.927,-175535.36406
AG,39,2021,424416.69746,259081.952,261461.444,-165334.74546
AG,40,2021,2595475.35296,2413880.7,2474073.0,-181594.65295999963
AG,41,2021,390472.17865,178138.0,284338.0,-212334.17865000002
AG,42,2021,326907.277,300182.814,306683.9835,-26724.46299999999
AG,43,2021,582.07622,659.25,1347.35,77.17377999999997
AG,44,2021,334059.85617,169915.1639,226330.47635,-164144.69226999997
AG,45,2021,54060.88924,49698.3403,44116.21005,-4362.548939999993
AG,46,2021,2202467.9044,1979176.58475,2047529.544,-223291.31964999996
AG,47,2021,282179.67156,303228.7,321373.1,21049.028440000024
AG,48,2021,36566.71257,150679.722,91988.396,114113.00943
AG,49,2021,424416.69746,259081.952,261461.444,-165334.74546
AG,50,2021,252304.80121,240417.0063,300905.91505,-11887.794909999997
AG,56,2021,66221.67024,91658.3,54328.9,25436.629759999996
AG,57,2021,3427.95719,5522.5,6517.5,2094.54281
AG,58,2021,-440211.43563079834,-318248.2929954529,2811.225319623947,121963.14263534546
AG,60,2021,-3145.3374893665314,-1114.9824528694153,604.746,2030.355036497116
AG,61,2021,-74.65580189228058,-21545.524307012558,-27733.57142305374,-21470.868505120277
AG,62,2021,-2236.7274092547596,28329.830040216446,34965.67885529995,30566.557449471205
AG,63,2021,83204.07535,89367.774,83228.412,6163.698650000006
