Ref-ID,Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
HRM2_ER0039,39,Interne Verrechungen,8857.0,9137.3,9467.9,AI,2021,-280.2999999999993
HRM2_neu_ER0040,40,Fiskalertrag,56380.0,68855.1,60118.0,AI,2021,-12475.100000000006
HRM2_ER0041,41,Regalien und Konzessionen,6089.0,8629.0,8618.0,AI,2021,-2540.0
HRM2_ER0042,42,Entgelte,14584.5,14446.7,12892.0,AI,2021,137.79999999999927
HRM2_neu_ER0043,43,Verschiedene Erträge,260.0,530.6,230.0,AI,2021,-270.6
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,3869.0,4664.1,3316.0,AI,2021,-795.1000000000004
HRM2_ER0046,46,Transferertrag,43147.5,45300.4,42694.0,AI,2021,-2152.900000000001
HRM2_ER0047,47,Durchlaufende Beiträge,24025.0,23204.6,24090.0,AI,2021,820.4000000000015
HRM2_ER0049,49,Interne Verrechnungen,8857.0,9137.3,9467.9,AI,2021,-280.2999999999993
HRM2_neu_ER0034,34,Finanzaufwand,38.0,29.9,44.0,AI,2021,8.100000000000001
HRM2_neu_ER0044,44,Finanzertrag,11323.5,11612.2,11232.5,AI,2021,-288.7000000000007
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,-339.0,9461.0,-305.0,AI,2021,-9800.0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,1191.0,1191.0,3842.0,AI,2021,0.0
HRM2_IR0050,50,Sachanlagen,31865.0,15523.6,19235.0,AI,2021,16341.4
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,AI,2021,0.0
HRM2_IR0052,52,Immaterielle Anlagen,200.0,235.3,460.0,AI,2021,-35.30000000000001
HRM2_IR0054,54,Darlehen,66.0,24.0,497.0,AI,2021,42.0
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,100.0,0.0,AI,2021,0.0
HRM2_IR0056,56,Eigene Investitionsbeiträge,650.0,532.6,4163.0,AI,2021,117.39999999999998
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,AI,2021,0.0
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,AI,2021,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,0.0,0.0,0.0,AI,2021,0.0
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,17.0,0.0,17.0,AI,2021,17.0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,AI,2021,0.0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,800.0,1063.6,600.0,AI,2021,-263.5999999999999
HRM2_IR0064,64,Rückzahlung von Darlehen,0.0,41.8,0.0,AI,2021,0.0
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,0.0,AI,2021,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,784.0,972.7,750.0,AI,2021,-188.70000000000005
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,AI,2021,0.0
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,AI,2021,0.0
HRM2_BI0010,10,Finanzvermögen,0.0,155548.7,0.0,AI,2021,0.0
HRM2_BI0014,14,Verwaltungsvermögen,0.0,83928.1,0.0,AI,2021,0.0
HRM2_BI0020,20,Fremdkapital,0.0,66666.6,0.0,AI,2021,0.0
HRM2_BI0029,29,Eigenkapital,0.0,172810.2,0.0,AI,2021,0.0
HRM2_ER0030,30,Personalaufwand,98452.0,100102.7,100792.0,AR,2021,-1650.699999999997
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,48675.6,49558.2,51929.4,AR,2021,-882.5999999999985
HRM2_neu_ER0033,33,Abschreibungen VV,18369.0,30342.2,16321.9,AR,2021,-11973.2
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,295.8,400.7,67.3,AR,2021,-104.89999999999998
HRM2_ER0036,36,Transferaufwand,261566.1,270457.8,270010.3,AR,2021,-8891.699999999983
HRM2_ER0037,37,Durchlaufende Beiträge,39055.7,40040.3,40113.7,AR,2021,-984.6000000000058
HRM2_ER0039,39,Interne Verrechungen,35089.0,35451.0,36677.1,AR,2021,-362.0
HRM2_neu_ER0040,40,Fiskalertrag,193773.0,210113.0,207840.0,AR,2021,-16340.0
HRM2_ER0041,41,Regalien und Konzessionen,11806.8,29422.8,28891.8,AR,2021,-17616.0
HRM2_ER0042,42,Entgelte,26788.3,27297.9,26762.2,AR,2021,-509.6000000000022
HRM2_neu_ER0043,43,Verschiedene Erträge,4237.1,4509.5,4320.5,AR,2021,-272.39999999999964
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,300.3,444.2,240.1,AR,2021,-143.89999999999998
HRM2_ER0046,46,Transferertrag,174398.9,186019.7,174240.8,AR,2021,-11620.800000000016
HRM2_ER0047,47,Durchlaufende Beiträge,39055.7,40040.3,40113.7,AR,2021,-984.6000000000058
HRM2_ER0049,49,Interne Verrechnungen,35089.0,35451.0,36677.1,AR,2021,-362.0
HRM2_neu_ER0034,34,Finanzaufwand,1895.7,1599.8,1543.6,AR,2021,295.9000000000001
HRM2_neu_ER0044,44,Finanzertrag,7886.6,8436.0,7407.0,AR,2021,-549.3999999999996
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.0,241.7,0.0,AR,2021,0.0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,10856.0,26665.5,10398.7,AR,2021,-15809.5
HRM2_IR0050,50,Sachanlagen,23379.0,29937.7,28379.0,AR,2021,-6558.700000000001
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,AR,2021,0.0
HRM2_IR0052,52,Immaterielle Anlagen,3021.0,1119.3,2793.0,AR,2021,1901.7
HRM2_IR0054,54,Darlehen,3321.6,3357.0,2493.3,AR,2021,-35.40000000000009
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,403.0,368.1,290.0,AR,2021,34.89999999999998
HRM2_IR0056,56,Eigene Investitionsbeiträge,4724.0,4244.3,4246.0,AR,2021,479.6999999999998
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,3747.0,3753.6,3690.0,AR,2021,-6.599999999999909
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,AR,2021,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,350.0,0.0,0.0,AR,2021,350.0
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,0.0,0.0,AR,2021,0.0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,AR,2021,0.0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,4100.0,2675.7,7800.0,AR,2021,1424.3000000000002
HRM2_IR0064,64,Rückzahlung von Darlehen,378.3,1697.6,384.3,AR,2021,-1319.3
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,0.0,AR,2021,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,0.0,AR,2021,0.0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,3747.0,3753.6,3690.0,AR,2021,-6.599999999999909
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,AR,2021,0.0
HRM2_BI0010,10,Finanzvermögen,190936.0,211335.1,168318.69999999998,AR,2021,-20399.099999999977
HRM2_BI0014,14,Verwaltungsvermögen,208239.0,186335.2,198139.9,AR,2021,21903.800000000017
HRM2_BI0020,20,Fremdkapital,246698.4,220781.7,178312.0,AR,2021,25916.699999999983
HRM2_BI0029,29,Eigenkapital,152477.0,176888.7,188146.6,AR,2021,-24411.70000000001
HRM2_ER0030,30,Personalaufwand,3108655.7,3079322.4,3196887.4,BE,2021,29333.30000000028
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,1007929.7,969183.3,1024521.5,BE,2021,38746.39999999991
HRM2_neu_ER0033,33,Abschreibungen VV,290047.2,283650.1,286510.7,BE,2021,6397.100000000035
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,79570.7,125093.0,70980.7,BE,2021,-45522.3
HRM2_ER0036,36,Transferaufwand,6584477.6,6885855.5,6673730.4,BE,2021,-301377.9000000004
HRM2_ER0037,37,Durchlaufende Beiträge,580280.0,584180.8,577095.2,BE,2021,-3900.800000000047
HRM2_ER0039,39,Interne Verrechungen,169232.3,150910.9,179884.7,BE,2021,18321.399999999998
HRM2_neu_ER0040,40,Fiskalertrag,5311910.0,5542514.8,5647480.0,BE,2021,-230604.7999999998
HRM2_ER0041,41,Regalien und Konzessionen,302390.5,542948.1,539190.5,BE,2021,-240557.6
HRM2_ER0042,42,Entgelte,543642.8,627259.2,553238.8,BE,2021,-83616.3999999999
HRM2_neu_ER0043,43,Verschiedene Erträge,2629.7,3158.4,2746.4,BE,2021,-528.7000000000003
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,84732.1,107916.7,68609.2,BE,2021,-23184.59999999999
HRM2_ER0046,46,Transferertrag,3955327.6,4233940.0,3987974.8,BE,2021,-278612.3999999999
HRM2_ER0047,47,Durchlaufende Beiträge,580280.0,584180.8,577095.2,BE,2021,-3900.800000000047
HRM2_ER0049,49,Interne Verrechnungen,169232.3,150910.9,179884.7,BE,2021,18321.399999999998
HRM2_neu_ER0034,34,Finanzaufwand,78184.0,75677.2,64384.1,BE,2021,2506.800000000003
HRM2_neu_ER0044,44,Finanzertrag,285787.9,311209.4,310127.0,BE,2021,-25421.5
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,22520.0,15643.8,16750.0,BE,2021,6876.200000000001
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,136238.0,2282.7,136219.6,BE,2021,133955.3
HRM2_IR0050,50,Sachanlagen,282113.2,312964.1,293397.9,BE,2021,-30850.899999999965
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,545.3,0.0,BE,2021,0.0
HRM2_IR0052,52,Immaterielle Anlagen,62589.9,38531.0,49366.8,BE,2021,24058.9
HRM2_IR0054,54,Darlehen,29217.5,56870.2,32687.0,BE,2021,-27652.7
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,0.0,BE,2021,0.0
HRM2_IR0056,56,Eigene Investitionsbeiträge,122495.0,116151.9,119677.8,BE,2021,6343.100000000006
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,19850.0,19375.2,13850.0,BE,2021,474.7999999999993
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,BE,2021,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,104.0,3673.9,100.0,BE,2021,-3569.9
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,8085.0,3766.4,4216.0,BE,2021,4318.6
HRM2_IR0062,62,Abgang immaterielle Anlagen,3497.8,4517.4,0.0,BE,2021,-1019.5999999999996
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,55851.4,55326.4,61207.1,BE,2021,525.0
HRM2_IR0064,64,Rückzahlung von Darlehen,27572.5,39597.3,28189.0,BE,2021,-12024.800000000005
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,4934.0,0.0,BE,2021,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,1503.4,610.7,BE,2021,0.0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,19850.0,19375.2,13850.0,BE,2021,474.7999999999993
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,BE,2021,0.0
HRM2_BI0010,10,Finanzvermögen,5258153.399999999,5669903.7,5689728.6,BE,2021,-411750.3000000008
HRM2_BI0014,14,Verwaltungsvermögen,7473780.9,7005168.100000001,7084392.5,BE,2021,468612.7999999998
HRM2_BI0020,20,Fremdkapital,11988692.1,12032106.6,12729032.0,BE,2021,-43414.5
HRM2_BI0029,29,Eigenkapital,743242.2,642965.2,45089.1,BE,2021,100277.0
HRM2_ER0030,30,Personalaufwand,648509.42514,648648.522,666407.29,BL,2021,-139.09686000004876
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,263456.23102,311371.126,287880.391,BL,2021,-47914.89497999998
HRM2_neu_ER0033,33,Abschreibungen VV,103380.838,99164.491,83672.049,BL,2021,4216.347000000009
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,0.0,2990.89485,2000.0,BL,2021,0.0
HRM2_ER0036,36,Transferaufwand,1682149.50242,1850722.109,1758731.381,BL,2021,-168572.6065799999
HRM2_ER0037,37,Durchlaufende Beiträge,88267.373,60138.353,76177.652,BL,2021,28129.020000000004
HRM2_ER0039,39,Interne Verrechungen,17265.781199999998,20864.852,15709.2102,BL,2021,-3599.0708000000013
HRM2_neu_ER0040,40,Fiskalertrag,1839442.9436,1930753.49363,1899406.9436,BL,2021,-91310.55003000004
HRM2_ER0041,41,Regalien und Konzessionen,90129.2,159193.15361,89816.0,BL,2021,-69063.95361000001
HRM2_ER0042,42,Entgelte,120710.76,165098.94738,135204.364,BL,2021,-44388.18738
HRM2_neu_ER0043,43,Verschiedene Erträge,3655.1,7239.73307,3949.9,BL,2021,-3584.6330700000003
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,14395.815,18513.58402,10429.744,BL,2021,-4117.769019999998
HRM2_ER0046,46,Transferertrag,609267.82103,732809.21949,640568.029,BL,2021,-123541.39846000004
HRM2_ER0047,47,Durchlaufende Beiträge,88267.373,60138.35348,76177.652,BL,2021,28129.01952000001
HRM2_ER0049,49,Interne Verrechnungen,17265.781199999998,20864.852,15709.2102,BL,2021,-3599.0708000000013
HRM2_neu_ER0034,34,Finanzaufwand,35803.685,36156.66547,34681.175,BL,2021,-352.98047000000224
HRM2_neu_ER0044,44,Finanzertrag,111611.524,130020.02819,122970.38248,BL,2021,-18408.504189999992
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,55548.0,111145.76165,66498.0,BL,2021,-55597.76165
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0050,50,Sachanlagen,204843.3,144391.295,172961.8,BL,2021,60452.004999999976
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0052,52,Immaterielle Anlagen,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0054,54,Darlehen,5000.0,62.002,5000.0,BL,2021,4937.998
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0056,56,Eigene Investitionsbeiträge,22650.861,3904.495,21550.0,BL,2021,18746.366
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BL,2021,0.0
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,142.662,731.0,BL,2021,0.0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,17990.0,15003.877,20870.0,BL,2021,2986.123
HRM2_IR0064,64,Rückzahlung von Darlehen,10102.0,4987.646,9989.0,BL,2021,5114.354
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,0.0,BL,2021,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,100.0,0.0,100.0,BL,2021,100.0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BL,2021,0.0
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,BL,2021,0.0
HRM2_BI0010,10,Finanzvermögen,0.0,2707669.665,0.0,BL,2021,0.0
HRM2_BI0014,14,Verwaltungsvermögen,0.0,2612336.993,0.0,BL,2021,0.0
HRM2_BI0020,20,Fremdkapital,0.0,5236397.198,0.0,BL,2021,0.0
HRM2_BI0029,29,Eigenkapital,0.0,83609.46,0.0,BL,2021,0.0
HRM2_ER0030,30,Personalaufwand,0.0,1338956.282,1391298.207,BS,2021,0.0
HRM2_ER0031,31,Sach- und übriger Betriebsaufwand,0.0,449660.209,465127.702,BS,2021,0.0
HRM2_neu_ER0033,33,Abschreibungen VV,208728.889,212988.591,216345.767,BS,2021,-4259.701999999961
HRM2_neu_ER0035,35,Einlagen in Fonds und Spezialfinanzierungen,0.0,0.0,0.0,BS,2021,0.0
HRM2_ER0036,36,Transferaufwand,2081290.386,2279256.178,2095788.474,BS,2021,-197965.7919999999
HRM2_ER0037,37,Durchlaufende Beiträge,0.0,0.0,0.0,BS,2021,0.0
HRM2_ER0039,39,Interne Verrechungen,322199.451,332146.452,337084.39,BS,2021,-9947.00099999999
HRM2_neu_ER0040,40,Fiskalertrag,2812640.0,2854791.534,2775690.0,BS,2021,-42151.53399999999
HRM2_ER0041,41,Regalien und Konzessionen,59974.5,116134.15259,73932.799,BS,2021,-56159.65259
HRM2_ER0042,42,Entgelte,361874.477,333229.90297,359848.422,BS,2021,28644.574030000014
HRM2_neu_ER0043,43,Verschiedene Erträge,33493.596,44164.57138,30039.871,BS,2021,-10670.975380000003
HRM2_neu_ER0045,45,Entnahmen aus Fonds und Spezialfinanzierungen,0.0,0.0,0.0,BS,2021,0.0
HRM2_ER0046,46,Transferertrag,711319.167,897380.559999,751718.212,BS,2021,-186061.39299900003
HRM2_ER0047,47,Durchlaufende Beiträge,0.0,0.0,0.0,BS,2021,0.0
HRM2_ER0049,49,Interne Verrechnungen,322199.451,332146.45204,337084.39,BS,2021,-9947.001040000005
HRM2_neu_ER0034,34,Finanzaufwand,92666.963,162491.69686,99916.011,BS,2021,-69824.73386
HRM2_neu_ER0044,44,Finanzertrag,324078.961,412817.6601,338620.979,BS,2021,-88738.69909999997
HRM2_neu_ER0038,38,Ausserordentlicher Aufwand,0.0,0.0,0.0,BS,2021,0.0
HRM2_neu_ER0048,48,Ausserordentlicher Ertrag,0.0,0.0,0.0,BS,2021,0.0
HRM2_IR0050,50,Sachanlagen,355145.103,287538.25798,348480.151,BS,2021,67606.84502000001
HRM2_IR0051,51,Investitionen auf Rechnung Dritter,0.0,-19.78825,0.0,BS,2021,0.0
HRM2_IR0052,52,Immaterielle Anlagen,220.0,14353.01279,710.0,BS,2021,-14133.01279
HRM2_IR0054,54,Darlehen,95710.0,5379.65935,75857.0,BS,2021,90330.34065
HRM2_IR0055,55,Beteiligungen und Grundkapitalien,1000.0,0.0,6000.0,BS,2021,1000.0
HRM2_IR0056,56,Eigene Investitionsbeiträge,0.0,17978.89425,0.0,BS,2021,0.0
HRM2_IR0057,57,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BS,2021,0.0
HRM2_neu_IR0058,58,Ausserordentliche Investitionen,0.0,0.0,0.0,BS,2021,0.0
HRM2_IR0060,60,Übertragung von Sachanlagen in das FV,3470.313,4197.37981,191.107,BS,2021,-727.0668100000003
HRM2_IR0061,61,Rückerstattungen Dritter für Investitionen,0.0,-19.78825,0.0,BS,2021,0.0
HRM2_IR0062,62,Abgang immaterielle Anlagen,0.0,0.0,0.0,BS,2021,0.0
HRM2_IR0063,63,Investitionsbeiträge für eigene Rechnung,1015.75,28058.89556,1276.0,BS,2021,-27043.14556
HRM2_IR0064,64,Rückzahlung von Darlehen,17478.32,19496.81148,20165.32,BS,2021,-2018.4914800000008
HRM2_IR0065,65,Übertragung von Beteiligungen,0.0,0.0,0.0,BS,2021,0.0
HRM2_IR0066,66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,0.0,BS,2021,0.0
HRM2_IR0067,67,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,BS,2021,0.0
HRM2_neu_IR0068,68,Ausserordentliche Investitionseinnahmen,0.0,0.0,0.0,BS,2021,0.0
HRM2_BI0010,10,Finanzvermögen,0.0,7358801.02799,0.0,BS,2021,0.0
HRM2_BI0014,14,Verwaltungsvermögen,0.0,6058977.82706,0.0,BS,2021,0.0
HRM2_BI0020,20,Fremdkapital,0.0,7299419.77554,0.0,BS,2021,0.0
HRM2_BI0029,29,Eigenkapital,0.0,6118359.07951,0.0,BS,2021,0.0
HRM2_ER0030,30,Charges de personnel,1359584.0,1383063.0,1389755.0,FR,2021,-23479.0
HRM2_ER0031,31,Charges de biens et services et autres charges d'exploitation,407401.0,389525.0,394843.0,FR,2021,17876.0
HRM2_neu_ER0033,33,Amortissements du patrimoine administratif,82334.0,75143.0,85210.0,FR,2021,7191.0
HRM2_neu_ER0035,35,Attributions aux fonds et financements spéciaux,54818.0,177752.0,73898.0,FR,2021,-122934.0
HRM2_ER0036,36,Charges de transfert,1604609.0,1721933.0,1681823.0,FR,2021,-117324.0
HRM2_ER0037,37,Subventions à redistribuer,223975.0,224543.0,223152.0,FR,2021,-568.0
HRM2_ER0039,39,Imputations internes,48111.0,46812.0,45973.0,FR,2021,1299.0
HRM2_neu_ER0040,40,Revenus fiscaux,1325556.0,1367312.0,1350310.0,FR,2021,-41756.0
HRM2_ER0041,41,Patentes et concessions,19694.0,169584.0,69679.0,FR,2021,-149890.0
HRM2_ER0042,42,Taxes,249291.0,336636.0,256824.0,FR,2021,-87345.0
HRM2_neu_ER0043,43,Revenus divers,2096.0,1201.0,2075.0,FR,2021,895.0
HRM2_neu_ER0045,45,Prélèvements sur les fonds et financements spéciaux,217171.0,178887.0,162129.0,FR,2021,38284.0
HRM2_ER0046,46,Revenus de transferts,1596860.0,1630327.0,1684060.0,FR,2021,-33467.0
HRM2_ER0047,47,Subventions à redistribuer,223975.0,224843.0,223152.0,FR,2021,-868.0
HRM2_ER0049,49,Imputations internes,48111.0,46812.0,45973.0,FR,2021,1299.0
HRM2_neu_ER0034,34,Charges financières,4921.0,5260.0,5221.0,FR,2021,-339.0
HRM2_neu_ER0044,44,Revenus financiers,103280.0,115755.0,105933.0,FR,2021,-12475.0
HRM2_neu_ER0038,38,Charges extraordinaires,0.0,47539.0,0.0,FR,2021,0.0
HRM2_neu_ER0048,48,Revenus extraordinaires,0.0,903.0,0.0,FR,2021,0.0
HRM2_IR0050,50,Immobilisations corporelles,109631.0,68053.0,114366.0,FR,2021,41578.0
HRM2_IR0051,51,Investissements pour le compte de tiers,0.0,0.0,0.0,FR,2021,0.0
HRM2_IR0052,52,Immobilisations incorporelles,0.0,0.0,0.0,FR,2021,0.0
HRM2_IR0054,54,Prêts,7012.0,8311.0,12938.0,FR,2021,-1299.0
